index,answer,prediction,correct
505,"надоедать 10151:
сатиновый",надоедать 011 СаТИНОВЬИ,False
506,комдив,комдиВ,True
507,"Якубовский изгой,",Якубовский   изеощ,False
508,Пипко,Пипко,True
509,Ганс,Санс,False
510,"Феофан
вбежать шарада
глубочайший",Феофен 8 & ежеиь ш#р 484 2298окейчий,False
511,"коммунар система
кринолин взбодриться
свами выписка",кому=р итема фрилин взбодригься Фам вгиа,False
512,"мирный
дерзить
Шунейко
важный",мрнй АерЗИгь Шунейо ВаЖНЙ,False
513,9635385438,9635385438,True
514,Голос:,Я0&,False
515,Нечитайло,'ечшща&л о,False
516,"расцвет изгой
Войтович
Бородавко",расцвет ИЗГОЙ ВойТович Бородавко,True
517,"импульс
inch",импульс #пс,False
518,многолюдно,мнозбАюОНо,False
519,Шанько,Шанько,True
520,перестраховщик!,герестраховш,False
521,Дрозд,Дрозд,True
522,Мамин,Мамин,True
523,должон,но,False
524,"Воронюк  :
повременный",ВОрОНОК ПОВременыи,False
525,софизм,софцзм,False
526,причащение,пршчащенце,False
527,"Сытин щербатый )
Маркин патиссон",СЫИН щербатьй ) Маркин ПатиССОН,False
528,"молот ?
Качур
Колодко",2 Качур молотй Колодко,False
529,тиранство,В0 тирант€,False
530,картер.,тертер:,False
531,"9576343116,","9576343116,",True
532,"шарфик
масло",ША РФИк МАсло,True
533,"панихида
МКАД  )",паншщда МКАд ),False
534,патриотически,ватриотичесю,False
535,"Кремез
наголо",Кремев наголо,False
536,соловей,соловей,True
537,"кто-то
необычность",КТО-ТО! необынносТЬ,False
538,микро,миро,False
539,10775,10775,True
540,Петрачкова,?етрачко {,False
541,"тюбик
Конго",тюбик Конго,True
542,Красиков,Кр асиков,True
543,Харбин,"ж,/бин",False
544,улус,УДус,False
545,провиснуть,провиснуть,True
546,"Тетерина заупокойный
малозаметный",Звт нушиюи малтштии,False
547,"свежеиспеченный
буддизм Коган
гостеприимство",свежецспеченный буддшзм Козан @осш@ршшмсиво,False
548,"грамота
старуха
Дрожжа",гамота старуха Дрожжа,False
549,"Гурский рамочный
понарошку",рамочныб Гурскыш понарошку,False
550,условно-досрочный,УСловно досрочьй,False
551,"недоносок
реформатор",недоносок реформатор,True
552,пальтишко,1  ' пальтико,False
553,"физфак
завязка-",фсфак зисяыи ,False
554,сердиться,Сердиться,True
555,"слыть
мавр",$эпЧз [@-осе [>=рп=п{ з-зесцг+у-2017 СЛЫЬ маВр,False
556,"69534
Завьялов
Токарчук
подновить
столетье ?",69534 З4вЪялов ТОкАР{уХ подновить @ТОДВтЫв ?,False
557,цаца,цаца,True
558,"95928
Губарева
проплыть
Походня
market",9592 Губарева проплпъ Походня шак@,False
559,приставание,приставание,True
560,исчезновение,чсчезноеен_е,False
561,"получасовой
самовыражение
одиночка",шПусасовош СПВНекенце ОТПОТа,False
562,"выходит
оплакать
багульник
Шкор",Выходит оплакать багульник Шкор;,False
563,корма,КМ},False
564,долговой,{@лговос,False
565,убор,мох,False
566,"смастерить
жеребенок:",сласшерцмь #ёребенок:,False
567,литератор,лшшераш?,False
568,"неадекватно
бедненький",н@@дек ашно бедненыкий,False
569,"Карелина
полмира
болотце
60058",болотце лнуЕне Карелина полмра 60058,False
570,"Урюпин
бартер",Урюпин бартер,True
571,"сознательный песнотворческий)
физрук Савченкова Августин",сознательный песнотворческий) физрук Савченкова Августин,True
572,князь,КНЯЗЬ,True
573,Бутко,Вутко,False
574,"мечтательно
аргументированный-
покуривать
стольный сера
them
Каплан",мЧаеЛО ауалавй пЖурвВ поъый (а #ы Кала,False
575,второй,Второй,True
576,"43145-
укрепить)",43145 укрепить),False
577,"лизат
Яночкин",иизат Янонки,False
578,"9706631286
добродушно
завком
тянучка Иона",9706681286 добродушно завком тявучка Иова,False
579,омела,омела,True
580,беда,беда,True
581,понятный,ПОНятны,False
582,хаки,хоки,False
583,вызволять заочный,@ЫбОЛЯ/Ь ЭСОЧНЫЙ,False
584,"Сунцова дань
Мошкин
Винокур too",Сунцова дан Мошкин Винокур +00,False
585,"9152698318
Букатый
пригладить
9672460475",9152698318 Вухатыи пригладить 9672460475,False
586,эстетство,эс/@ /8,False
587,"Стешенко
увянуть",С<@шенко уеянушь,False
588,Боря,Боря,True
589,Фурцев,Фурце?,False
590,кейс,кейс,True
591,сикль,сикль,True
592,"гном Костенко
подпоручик царек
возлежать",еном Косшенко по)поруччк царек вовлежашь,False
593,"Якунина Бахир
Шевчук Клим Украинец
вторичный искажать",Якунцна Бахцр Шесчук Клшм Украчнец @шор чныш &скажашь,False
594,scale:,с>,False
595,сломя?,СЛОМЯ?,True
596,"точеный
Крамник",2 точеный Крамик,False
597,спекуляция,10 63 спекуляция,False
598,"кули
менее",к%ли ненее,False
599,"херувим
81594
Подоров",херувим 819 Падарав,False
600,охладитель,олодитель,False
601,15398,15398,True
602,Давид,Давид,True
603,веско,веско,True
604,оспариваться,Фсиар иббшъся,False
605,"казачок?
угорь",казачок? угорь,True
606,неумно:,неумно:,True
607,"швея
вмять",швея ВЯть,False
608,"Гуляев
Афган
кашпо",Гуляев Афган кашпо,True
609,знать,энзть,False
610,Худик,Хедик,False
611,came,саш?,False
612,отсеять,отссяп9,False
613,причащаться,причащату ЬСЯ,False
614,Метла,Метла,True
