index,answer,prediction,correct
447,"сдерживаться бриг замолчать
водоснабжение лор митоген
варшавский Романко Лысенко",6pHr CAepXEBaTbCa BAMOIYATD BOAOCHa6xeHHe nOp METOreB BapmaBcKEY POMaEKO JIHCeEKO ,False
448,9964304271,994304271 宣,False
449,"загрязнять
санузел
начинать",8 BArpASHATE CaHyBeJI HATRHATB,False
450,кило-,W kuno-,False
451,"начхать Шиман
Батурин",LuMaH Hayx amb bamy puH,False
452,"коситься
теперь герольд",A 8 Kocumbca menepb 2eponbd,False
453,"26076:
элита,",VOE,False
454,"опоясать
припас",onOAcamb npunac,False
455,пища(,nNWA(,False
456,73395,Y 73395,False
457,"Маврин
знахарь",MaspzH Bzaxapb,False
458,"Кузякин
Шефер
глухомань",POLICA Ky8AKAH 包 ellepep rIyXOMaHD,False
459,досуг, JOCVI,False
460,"Салихов
рдеть
оживить",LanWxOB PAeTb OKNBVTD,False
461,училище,yywnwe,False
462,резистор,pe3NCTOp,False
463,татарский,taTapcKH,False
464,норд,Hopa 办,False
465,ахти, axTn,False
466,наметка,HaMeTKa 区检所 行电餐先 翔印美品,False
467,"армяк
Рязанов",apmaK P93aHOB,False
468,киселевский:, 3红 017,False
469,атом,A amoM,False
470,Фридман,OPUAMaH,False
471,"сталь Босния
плечики)
парашют
Шугай Ищук)",EOCHNA CTaIb mJeyNKW) napallIoT llyrav Иulyk),False
472,"мести
бесстрашие
Шорников
епископат
кайма,","MeCTH 6eccTpaune LllopHNKOB enMcKOnaT KaNMa,",False
473,угореть,vaopem' ?,False
474,биосферный,6uocepHaiu,False
475,гласно,2naCHO,False
476,"Кислов сарацин цветочный
никак
вырисовываться",KVCnIOB capaLIVH LIBETO4HbIM HMKaK BbpVCOBbBaTbCA m,False
477,99687,99687,True
478,"расовый
выткать",P pOCOBbV BbITKOTb O 1 ? 3,False
479,"Цыбин.
юрьев",M LLb16UH. lOpbeB,False
480,план-,0 THNIE Heisnn nAH- ,False
481,"планктон
древостой
воин",naHKMOH dpeeocmou BOUH,False
482,78741,78741,True
483,крона,#品 D ya- KpOHq,False
484,"низкочастотный
отстаивание
вяз булькнуть",HBKOyaCTOTHbM OTCTaVBaHve 6ynbKHyTb BS3 建合运,False
485,Чура-,a 机发 Aypa-,False
486,щелка,wenka 福 ,False
487,95285,. 1953,False
488,"трио
вроде:",mpuo Bpode:  ,False
489,"практичный блаженство
Резникова поэтому",npakmuuhbi 6naicehcmeo Pe3HukoBa nosmouy,False
490,ударять,YAapATD,False
491,Манаев,MaHae,False
492,9668712443,9668712443,True
493,Шашок,lamok,False
494,"белоручка
Мардас
добывающий",benopyuka Mapdac do6bieaowuu,False
495,"сливной
лысина",CIMBHON JIbICMHa 3 ,False
496,речь,台家 业 peyb,False
497,"депрессия
Счастный :",Helipeccna CuacTHbI,False
498,крик,Kpuk,False
499,"продажа
Рындин:",TIPOAAXA PbIHA NH: 3,False
500,почетно?,HOueTHO?,False
501,94358:, 94356,False
502,Бедрицкий;,BeApNUKMn;,False
503,евроремонт,epopeuom,False
504,"научаться ожог
текстильщик
Романько",Hay4ambcA OHC02 mekcmwbyuk POMaHbKO,False
505,"надоедать 10151:
сатиновый",10151 HaAoeAaTb CaTVHOBbIM 多隆,False
506,комдив,F KOMAVB,False
507,"Якубовский изгой,","Aky6oBckuu u32ou,",False
508,Пипко,nnnKO,False
509,Ганс,U PaHC,False
510,"Феофан
вбежать шарада
глубочайший",Qeo中at B8examb  uap aga zuy Souaauua S,False
511,"коммунар система
кринолин взбодриться
свами выписка",KOMMyHap aNCTEMa BB6OAPNTbC] KPNHONINH CBaMM Bbnvaka,False
512,"мирный
дерзить
Шунейко
важный",MOHbIN Aep3VTb LLyHeiko BOX HbIM,False
513,9635385438,S,False
514,Голос:,TOLOC.,False
515,Нечитайло,Heyumauno,False
516,"расцвет изгой
Войтович
Бородавко",paCLIBeT WBrO BOTOBVH BoponaBKO,False
517,"импульс
inch",#馆 HMIyJIbC inch,False
518,многолюдно,,False
519,Шанько,ILaHbKO,False
520,перестраховщик!,n,False
521,Дрозд,PO3n,False
522,Мамин,MaMVH H,False
523,должон,,False
524,"Воронюк  :
повременный",BopOHIOK MOBpeMeHHbIM,False
525,софизм,coU3M 福,False
526,причащение,mpuyaeLie D,False
527,"Сытин щербатый )
Маркин патиссон",CbITVH Wep6aTbiM MapKVH nATVCCOH,False
528,"молот ?
Качур
Колодко",T 43 LNNCrON Caao MONOT Kaqyp KONOLKO,False
529,тиранство,集 TUPaHCTBO,False
530,картер.,kaprep.,False
531,"9576343116,","9576343116, 9",False
532,"шарфик
масло",A WAPPMK MACNO,False
533,"панихида
МКАД  )",naHmxuna MKA/ 1,False
534,патриотически,,False
535,"Кремез
наголо",KpeMes HaroIO,False
536,соловей,COJIOBeN CRTAN,False
537,"кто-то
необычность",KTO-TO HeOObHHOCTb,False
538,микро,MMKPO 美等不,False
539,10775,10775 Gll/at MyChr/Ic 八字 LoMxreSet/en. /NoSch amo - #  +.AUuna 本品5g可 2 NntnTendSchAnt ASSEUEOINAPA AC-PAABPALP 本品以日本国内订的在2商#本0江让 NntenowthNrendoScaxt.cesedyNintendo ASSEMBEDINJAPAN HAC-P-AFSALIPN) TRA-HAC-AXVEA-HN,False
540,Петрачкова,,False
541,"тюбик
Конго",TI06HK KoHro,False
542,Красиков,Kpacukoe 53.95US3550Con 032,False
543,Харбин,装 Xap6uH,False
544,улус,YIYC 9 SOE,False
545,провиснуть,,False
546,"Тетерина заупокойный
малозаметный",Terepooa saynokoiimct Ya AosaNErn0t,False
547,"свежеиспеченный
буддизм Коган
гостеприимство",CBeK eucneYeHHbIu 6y0ou3m K02aH 20cmenpuumcmBo #,False
548,"грамота
старуха
Дрожжа",rpaMoTa CTapyxa Apoxxa,False
549,"Гурский рамочный
понарошку",PaMOyHbu Fypckuu noHapowky,False
550,условно-досрочный,AAN,False
551,"недоносок
реформатор",HeHOHOCOK pepopmaTop,False
552,пальтишко,TLKC IaIBT,False
553,"физфак
завязка-",cpuscpak 308931a- 喜味福电子,False
554,сердиться,出 TbCA Cepam,False
555,"слыть
мавр",围 CnbITb MaBp rendsinWorkforceDevelopment r-security-2017,False
556,"69534
Завьялов
Токарчук
подновить
столетье ?",团 69534 3ABBAIOB TOKAPYYK IOE HOBHTB CTOIETBE ?,False
557,цаца,ala,False
558,"95928
Губарева
проплыть
Походня
market",1 95928 Iy6apeBa mpOLmrTB OXOEA market,False
559,приставание,npVCTaBaHve,False
560,исчезновение,,False
561,"получасовой
самовыражение
одиночка",AAEBE nony4OCOBOU COMOBHPOK eHue odUHOuKa 9   ,False
562,"выходит
оплакать
багульник
Шкор",BbIXOIT OIIaKaTb bary JIbHIK IKOp,False
563,корма,KopMa,False
564,долговой,AORIRTOBO,False
565,убор,,False
566,"смастерить
жеребенок:",cuacmepums xepebenon:,False
567,литератор,numepamop s.Machine tain 7w.Warm n-chlerime ean,False
568,"неадекватно
бедненький",HeadeKBamHO 6edHeHbKuü,False
569,"Карелина
полмира
болотце
60058",  用 一  二 三 KapenvHa ronmpa 6onoTLe 60058,False
570,"Урюпин
бартер",ypIONH baprep 停,False
571,"сознательный песнотворческий)
физрук Савченкова Августин",CO3HaTenbHbIM neCHOTBOpyeCKNi) PV3pyK CaByeHKOBa ABryCTUH,False
572,князь,KH93b ,False
573,Бутко,ByrKO,False
574,"мечтательно
аргументированный-
покуривать
стольный сера
them
Каплан",MEYTaTebD apyMeHTNpoBaHbiH TOKyp/BaTb CTOHbN cepa them KanaH 喜,False
575,второй,BTOpon,False
576,"43145-
укрепить)",43145- yKpeIITB) 1,False
577,"лизат
Яночкин",Zm nM3aT HHOUKMH,False
578,"9706631286
добродушно
завком
тянучка Иона",2 9706631286 m06pOnyHO 3aBKOM Hona TAEyqka,False
579,омела,OMena,False
580,беда,bega,False
581,понятный,nOHATHHC,False
582,хаки,hEohib Eavib xaku,False
583,вызволять заочный,Bbl3eonamb 3aoyhbiu 痛 NO ACCOUNE,False
584,"Сунцова дань
Мошкин
Винокур too",CyHLOBa AaHb MowKUH BuHOKyp too,False
585,"9152698318
Букатый
пригладить
9672460475",9152698318 ByKaTH放 npurnanHTB 9672460475 # N,False
586,эстетство,T,False
587,"Стешенко
увянуть",CmewueHKo y eAHy mb,False
588,Боря,Bopa,False
589,Фурцев,pypues,False
590,кейс,Keic,False
591,сикль,CHKJIE V,False
592,"гном Костенко
подпоручик царек
возлежать",KocmeHKo 2H0M nodnopyyuk uapek B03sex amb,False
593,"Якунина Бахир
Шевчук Клим Украинец
вторичный искажать", KyHUHa 5axu up Weeyyk KnUM yKpauHeu Bmopuyhbu uckaacamb,False
594,scale:,,False
595,сломя?, 9 CnOMR?,False
596,"точеный
Крамник",TOyeHbIN KpaMHNK,False
597,спекуляция,#  creky,False
598,"кули
менее",kyu ueHee ESY ,False
599,"херувим
81594
Подоров",· C  xepyBUM 8594 MonOpOB,False
600,охладитель,OXIQAITens,False
601,15398,15398,True
602,Давид,AaBNA,False
603,веско,BeCKO,False
604,оспариваться,ocnap ueambcx,False
605,"казачок?
угорь", Ka3aYOK? yropb,False
606,неумно:,HeYMHO:  十 ＃,False
607,"швея
вмять",onC C  WBEA BMAmb I,False
608,"Гуляев
Афган
кашпо",FyngeB O AdraH- KaLno,False
609,знать,HaT,False
610,Худик,XYIИK BPrA Opacage OTram ORlePr Oox,False
611,came,came O,False
612,отсеять,omcea mb ,False
613,причащаться,mpNHaaTbCa,False
614,Метла,Merna,False
615,"слюдяной
донорный
сдуться.
Кетов Шульц",CIOAHON OHOPHbИ CAYTbCA. KeTOB LyL,False
616,"skill
убыть",,False
617,"головной
скачка",7 TOIOBHON CKayKa,False
618,неблагородный,,False
619,пари(,L napu( ,False
620,профи,rpoy,False
621,Белова,之 F SeTOBa,False
622,"притеснять
придаточный,","rPNTeCHITb mPNnaTOUHb,",False
623,"трлн
водить",红 TPJH BOJKTB SAPFH,False
624,Котлова,KOTIOBA MDO 000 ? 00 000 a酒 leue,False
625,Цыганова must,车 Iuzanoea must,False
626,Горин,1 + 2 N 信 5 》 3 TopWH,False
627,"отлучаться
пляс Коблов,
Слесарева","OTnyyaTbCA K06nOB, AC CnecapeBa",False
628,озолотить,,False
629,неполадка,,False
630,"отдраить
шатать
слезный -",OTApaNTb WaTaTb Ce3HbM R9KO,False
631,"преподноситься
борода
клешня",TpenIOHOCHTbCg bopona KTeLHA 00,False
632,"force
безобразие
Свечникова:",f orce 6e306pa3ue CBe4HUKOBQ:,False
633,Роджер,Poarep,False
634,приспешник(,IpvcneLHNK,False
635,"мокро
свалка",MOKpo ceaAka,False
636,Демешкевич,JeMemkeBMY 网,False
637,15463,15463,True
638,ватага least,eamaza least ,False
639,"Влад
ровно",Bnan POBHO SRA,False
640,нечерноземный,,False
641,"босяк вестибюль
9309518007)",6OCAK BeCTVOiOnb 9309518007,False
642,"office
внутривенно
проспать",office BHyTpVBeHHO IpocnaTb,False
643,"спецсигнал хомут(
оказывать плиточный",CHeLICHTHaJI XOMYT( OKa3bIBaTb HINTOYHb,False
644,"матрац
глядь",MaTpau A V,False
645,"рубец
работа
усыпить",py6eu pa6oTa yCbInUTI Cb 安 ￥,False
646,неуважение,,False
647,вряд(,POICER BPAAC,False
648,влечься,Bneubca,False
649,"домик
рюмочка
выплата",AOMNK pHOMOyka BbinnaTa,False
650,"9117610448 руководящий Игорь
подкармливать неумеренно Кривова",9117610448 pykob Mropa TOAKapMAnbaTh KgubobBa HyMeYeHHO,False
651,"рама
скак",= pama CKaK,False
652,"гимназия
глушение",THMHaBNA rJymeHne,False
653,"насквозь
шепелявый",HaCKBO3b mEnEIABbIY,False
654,"Чайка
Лапин",niil yaMka NanNH,False
655,"9366420090 сборник
нечистоплотность
Стукач Дубровин",1   9366420090 c6opHNK HCYNCTONAOTHOCTb CTyKay △y6poBNH,False
656,"салазки
кора
Фалько",中 cana3K kopa ΦabKO,False
657,гостевой,rOCTE BO,False
658,"9591782745
9376856660
оседлый?",9591782745 9376856660 ocegnbin?,False
659,"барк
заем",6apk 3aem 1,False
660,Гузь?,39 ry3b?,False
661,"Сомов 74342 детдомовец
изголовье 9123770580",→  COMOB 74342 AETAOMOBEL 9123770580 N3rOnOBbe,False
662,"скупо
Трошин
вкусно", 汇 ckyno TpowuH ekyCHO,False
663,тако,TaKo,False
664,ладный,NaAHbI,False
665,"рассказывать
сицилийский(
13753 плацдарм,
Жилин","paOOKaSbBaTb ONUNANiOKni( 13753 AaLAapm, X NANH O",False
666,"спесь!
сипло",crecb! CHVO A,False
667,"нейтрино
рюмашка сыч-",S HEHTPHHO PIOMA LIKA CbIY-,False
668,"метка сайга
изолированно
кадровик
песнотворческий
любовник",Memka cauza uonupoeahHo kaopoBuk necHomeopyeckuu 110606HUK,False
669,"прокрадываться
Павлюченко
воспрещаться",npOKpa/bIBaTbCA MaBnIOYeHKO BOCnpeLLlaTbCA,False
670,Нинка,HHHKa,False
671,"седло
чистокровный
обуславливать",ceπIO qMCTOKPOBHG 06yCIaBJILBaTb,False
672,road,road D,False
673,"Шумко !
серый )
чайхана",LIY MKO ！ CEPbIИ ) HANXAHA 8,False
674,"аналитический
мерять
передраться
Симончик
биоценоз:",aHaΛ umuyecK uü Mepxmb nepeopambca Cum Oh yUK 6uoyeH03:,False
675,пудрить,IYⅡ PHTb ,False
676,Легкая,nerkag,False
677,"точильный
потряхивать
Рацкевич
разминировать",1 TOUNI bHbIA nOTpAX MBaTb PaukeBny paSMMHNpOBaTb,False
678,по-осеннему,ro-OceHHeMy EN609V,False
679,"Яцута
бутса
враки",Auyra byrca bpaxn,False
680,"свыкнуться
резинка",CBbIKHy TbCA pe3NHKa 中 AHONG,False
681,"52664!
Салаш",52664! Canaw 山,False
682,"Скипор
водоток
вектор
бусинка", CK unop Bo0omoK Bek mop 6ycuHKa 1,False
683,"изолированно
печалить соитие
бархан 95402",VBOJNPOBaHHO neyannrb coMTne 6apxaH 95402,False
684,"песий
сынок
верх",2 necni CbIHOK Bepx,False
685,"37292
драповый
православие.",37292 JPAIOBBI IIPABOCLABME,False
686,призматический,,False
687,"Липай
Зубик
Рудич",unai 3y6vk PyAWH,False
688,Мошкин,HH,False
689,иерарх месть,一 nepapx MeCTb,False
690,"hour
проба,","hour rpoba, WEO18",False
691,моделировать,  0 大 店 % MOAeINCOBaTb,False
692,"моллюск
алхимик",Q MONNIOCK anxUMUk W,False
693,карамельный,1,False
694,"не-ет Чукотка
стартовать",Hykotka HeleT CTapTOBaTb ,False
695,"Галицкий
возвратить Крюк",Ln TanHIRHY BO3BDaTHTB Kpor,False
696,"экспедиционный)
просвет?",3KCNEANLINOHHbINI MPOCBET? ®,False
697,"пылить
плюс
биополе",nbnNTb niOC 6nonone,False
698,"шахиншах начинание
неуклонный
термический-",Wax UH Uax HaYUHaHUe Hey KΛ OHHbIU mep muyeckuü- 生,False
