index,answer,prediction,correct
1115,МЕБЕЛЬ КУХНИ VERONA,VERONA YERONA MEbEIb&KyXHH,False
1116,КАШЕМИР И ШЕЛК,KAUEMMPUEAK,False
1117,PROST! BOISE EST 2015,PRO'ST! BOISE EST2015,False
1118,SA LE спродажа,金 acnpoμaxa 50%,False
1119,ЛЕРУА МЕРЛЕН,AEPYA MEPAEH PEMOHTCIPOECTO·UN,False
1120,Русская Птица,Pycckas nruya,False
1121,орт,POPTE LLONPEH RLALE,False
1122,YVES ROCHE FRANCE,日 YVES ROCHE FhAMG,False
1123,механика света,MEXAHMKA CBETA,False
1124,ПОЧТА РОССИИ ПОЧТА БАНК,X店Y MOYTA POCCHK DOYTABAHK,False
1125,ГЛОБУС КАНЦТОВАРЫ И ТВОРЧЕСТВО,TΛObyC KAHUTOBAPbI W TBOPUECTBO,False
1126,ОХОТНИК,OXOTHNK,False
1127,МЕДТЕХНИКА,MEATEXHNKA 5,False
1128,А,tneRa Oraca ntetca Oracal nnx BX,False
1129,GET TROUBLE KELLY LINK,"GET TROUBLE LINK KELLY ""Ridiculously brilliant These storles make you laugh while staring into thevoid. The Boston Globe",False
1130,СОВРЕМЕННЫЙ РУССКИЙ ЯЗЫК ЛЕКСИКОЛОГИЯ. ФРАЗЕОЛОГИЯ,MCHEE-OFPASO#AHHE COBPEMEHHDIM PyCCKMMA3BIK JEKCMKOJOTHA QPA3EOIOTIA E五HOE TOCOBHE,False
1131,AUTUMN COVER,AUTUMN COVER 2020,False
1132,Книга Пожеланий,KHuza ToscenaHui 9山$,False
1133,Daisy Jones THE SIX,OvEcanmemer heos hmelod GDOOK IOFWCSIOun'DOLLYALDtaTON Daisy Jone's & THE SIX Proporo1oboobsessod STYLAST Fabulously FHEFINLLS enteroining book to end sis ih odoy dOvOuOO FEAVME COTTON SEEEWTNIACEGOK TAYLORJENKINSREID,False
1134,лунный ветер Евгения Сафонова,-0 JIYHHBIN BETEP EBreHNACaOHOBa,False
1135,КЛУБ весёлых человечков,KAY5 Ceceerm leueeenncct elerePevsoanneu,False
1136,РА ФАЛ ВОЯ ЧЕК,PA DAJI BOH EK,False
1137,Олег и Ольга,Cureaa,False
1138,Гуси- лебеди,MOH NEPSDIE KHNXKH Fycu AEBEAN,False
1139,Тараканище,Maparanuue,False
1140,СКАЗОК,GB 730R,False
1141,СТО ОДИН РЕЦЕПТ,L&C CTOOANH PELLENT Ow wpecwux afeooe do do.wswax ernenauox MAPEAPREAIPSISORA,False
1142,С юбилеем!,章 Coouneem! Le-book.ru,False
1143,УНИВЕРСАЛЬНЫЙ КЛЮЧ ТАРО,YHHBEPCAHHO TAPO ANA,False
1144,А.С. Пушкин СКАЗКИ,cka3RM,False
1145,Русский язык 1,"#恭儿 T.M.AHDH0Ba,B.A.MmOxHa PyccKHi X36IK 1",False
1146,Алексей и Екатерина 02.10.2010,Anercea u Ekamepura 02.10.2010,False
1147,Олег и Ольга,uer u una Le-book.ru,False
1148,АРИФМЕТКА,APMOMETMKA Dhs 1 knacca,False
1149,ТЕРЕМОК, TEPEMOK POCM3H,False
1150,РОДНОЕ СЛОВО 2,POAHOE CIOBO2,False
1151,БОРИС КОЩЕЕВ Формула успеха Эпизод I,5OPNC KOWEEB 中opmyna ycnexa 9nM3OAl  Le-Book.ru,False
1152,"КОТ, ПЕТУХ И ЛИСА","KOT,NETYX NNMCA",False
1153,1984 GEORGE ORWELL,H 1984 GEORGEORWELL,False
1154,ТРЕНАЖЁР ПО ЧИСТОПИСАНИЮ Русский язык 4,Kpabubsul TPEHAKEP nOYNCTONNCAHNIO Pycceui 9u3buc,False
1155,РУССКИЙ ЯЗЫК,"EAVDLUA HATARAHIN WKOAbHbi KYPC PYCCKHN A3bIK Aecnpooma yA06HO OHATHO cnoba Cogooye Hoyacon Bkpamge kpamka Clecaoco Heccman CTPYKTYPA TEKCTOB, Heaimca nOCNEAOBATENDHOE H3NOKEHHE YAOSHAR HHOOPMALHH ANA3ANOMHHAHHA Gleuagou Hunsdageu Clogabrio 3AKPENIEHNE nOArOTOBKA heenpabspom HCHCTEMATH3AUHA KYPOKAM, 3HAHHA 0r3HEr3",False
1156,РУССКИЙ ЯЗЫК И КУЛЬТУРА РЕЧИ,"CPEAHEE nPOOEC CHOHAIb HOEO5PA 30BAHNE COOTBETCTBye 几.A.BBEAEHCKAA,M.H.4EPKACOBA PyCCKMMA3bIK HKynbTyPAPEYN EHИKC",False
1157,РУССКИЙ ЯЗЫК,"T.r.PaM3aeBa,.C.CWnb4eHKOBa TeTpaJbJIaHpoBepouHbx paooT Ky4e6HNKy T.F.PaM3aeBO PyCCRMI A3BIK 7 ruacc DpeOa",False
1158,Летние задания,E.H.Maseosa AeTHue BagaHua no-pyeeromysziEy 4MameMomre,False
1159,Святый княже Александре моли Бога о нас!,"CBATbIN KHAKE AnEKCAHAPE, MONN bOrA 0 HAC! CBATOA KHA3b AnEKCAHAP,MOWSOTAOHACI HSIEEOOOOE COIYHCKAA ynnua KOSIOMAKCKNN npocneKT E OHTHRa.py 福",False
1160,Welcome to MURDER,Welcome to JRDER MI The shoue THREE BILLBOARDS OUTSIDI Ebbing MISSOURI EBBING,False
1161,Kira Plastinina,KaaJlastnia WWWKRAPLASTNA Gale,False
1162,ГОСУДАРСТВО НЕ ПРОСИЛО ВАС РОЖАТЬ!,FOCVAAPCTBO HENPOCHNO BAC PORATb!,False
1163,"Дешевле, чем бесплатно, не бывает!","LeWTeBne, yeM 6ecInaTHO He 6bIBaeT! 4G 6E3nNMNTHO oruaBrapnpax《BCE!》 9999www.beeline.ru CTON Cz.09.0515.01.2016P. （f ascrra&G.logpobmee-wwr.boeine.ro bunauH SP03196 Russ (812)438-4848 四 ATTEA Tepe.oK",False
1164,Здесь могла бы быть ваша частушка,30ecbMozaa 06l obimb Baua yacmyuka,False
1165,HI,,False
1166,"это твоя олимпиада! встречай олимпийский огонь! 11 января в 20:30, г. Саратов, Театральная площадь","sarboru 3TO TBO9 DANMDMAAA! BCTPEYAN OANMnNVCKNV ΛOrOHb! 11 HBapB20:30,r.CapaTOB,TeaTpanbHa8nnOWaAb hotob k.sarb",False
1167,ФОНД ПРЕЗИДЕНТСКИХ ГРАНТОВ,r OHA nPE3NAEHTCKNX TPAHTOB,False
1168,SAVE THE GALAXY JAMES GUN FOR RehireJames unn.com,JAMES SAVETHEGALAXY GUNNFOY RehireJamesGunn.com 3,False
1169,RUNREN R DIT,,False
1170,LOVE,LOE,False
1171,ЛЮБОВЬ,JOEABb,False
1172,КТСП,KTCT,False
1173,MAN RRE,,False
1174,А,A,False
1175,остел,POCTe,False
1176,briskly FACTORY,briskly FACTORY,True
1177,Olymp,OLyMP,True
1178,TELE2,3amralorropona 3 TELE2,False
1179,СТУДИЯ КРАСОТЫ МАРИНЫ АМИРБЕРГОВОЙ,CTYANA KPACOTbI MAPNHbI AMNPGETOBON llapasykB.,False
1180,РУССКИЙ СТАНДАРТ БАНК,PyCCKMM CTAHIAPT BAN,False
1181,WHITE,,False
1182,КВС,#KBC,False
1183,АКВАРОДОС мебе для,aKBaPOnOC Me6 DAA LO0,False
1184,иностранные языки МИЛЛЕННИУМ,MHOCTPAHHbIe A3bIKN MWΛΛEHHNyM MKa PMNAHN,False
1185,твой дом ночью и днём!,TBONAOM HoybIO U gHeM!,False
1186,салон цветов и подарков,CAIOHLIBETOBMNOPAPKOB,False
1187,АВТОЛОЦМАН,BOMAH,False
1188,3,23,False
1189,МАГНОЛИЯ,MATHOAWX,False
1190,G,,False
1191,match,mATih,False
1192,е,e,False
1193,ПОДВОДНАЯ RiverMan,nOABOAHAR RiverMan sta,False
1194,ARE PE,ARE PEC,False
1195,2020,,False
1196,котофей,komocpeu,False
1197,720 БАТУТНЫЙ КЛУБ,720 SATYTHbIN KnyE ?,False
1198,ВЕТЕРИНАР,BETEPWHAP,False
1199,ЛЮБОВЬ,MOEIBb,False
1200,U,,False
1201,Анастасия Маргарита,AHacmacusale Mapapumad,False
1202,К,K,False
1203,одежда,OAEKAA,False
1204,OZON,OZON,True
1205,ОРТОПЕДИЧНИЙ САЛОН,OPTONIERWHHWMCAIOH,False
1206,Best ц,Best LI,False
1207,НТЕРЬЕР Студия,ATEPbEP,False
1208,автозапчасти,ABTO3AN4ACTH,False
1209,СЕТЬ КЛИНИК БЭБИБУМ,CETbKINHNK536VSIN AD360 LTCUR Ab,False
1210,НАРАЩИВАНИЕ РЕСНИЦ Студия Анны Ключко,HAPALIHBAHHEPECHHU CTyAMR AHHbIKNHOUKON,False
1211,сквер имени сергея тюленина,CKBEP HMEHN CEPTER TIONEHMHA,False
1212,MERCURY,MERCURY,True
1213,ROOMS Premium hostel,ROOMS Premiumhostel,True
1214,А,A,False
1215,G,G,True
1216,а,福,False
1217,SWAROVSKI,PnK 6yKBA 60 SMAROVSKI PnK 6yKBA 60,False
1218,ветов,,False
1219,А,,False
1220,BANDEO,BANDEO,True
1221,СОКОЛ,COKON,False
1222,ЛИНЗМАСТЕР,JINH3MACTEP,False
1223,А,A,False
1224,DNS,DNS UNOPOUASN TC80T0,False
1225,КАФЕ,KA中E,False
1226,PARK RESIDENCES житловий комплекс,PARK RESIDENCES XATIOBNNKOMNNCKC,False
1227,ГРАНАТ,,False
1228,MODIS,MODIs,True
1229,Andrey,idrey Grigorw,False
1230,41,41,True
1231,ситилаб,CHTNna6,False
1232,Р,P,False
1233,"план эвакуации при пожаре г. Москва, ул. 2-я Мелитопольская, вл. 4А, стр. 39 Офисно-складской комплекс",MNAH3BAKYALNNnPNTOXAPE r.Mocayn.2-Mnxn.4A.39 OCHo-CaxoneNc,False
1234,"Я НЕ ГРУСТНЫЙ, Я ТРЕЗВЫЙ!",AHE TPYCTHbIN ATPE3BbIN!,False
1235,W2UHG,W2UHG USA GARDEN STATE,False
1236,ДЕКАТЛОН,AEKATIOH,False
1237,СОБЛЮДАЙТЕ ЧИСТОТУ PLEASE DO NOT LITTER HERE,COSMIOAANTEHNCTOTY PLEASEDONOTLITTERHERE,False
1238,Наглядность на уроках истории,GNSJNOTENA YNTEAS NCTOPWN N.B.HOPOTHOBA HarnAAHOCTb Ha ypoKax KCTopuN ZO,False
1239,E1.RU,E1.RU,True
1240,ОТЧЕТ,务 OTUET,False
1241,КУЛЬТУРА НАУКА ОБРАЗОВАНИЕ,16+ KUAbTUPA HAUNA QEPASOEAHNE,False
1242,ВНИМАНИЕ! ОБЪЕКТ НАХОДИТСЯ ПОД ОХРАНОЙ,BHNMAHNE! O6bEKT HAXONTCA O OXPAHON,False
1243,на крыше лофт-ресторан,Hakpbille Aopm-pecmopaH,False
1244,ПЕРВИЧНЫЙ ПРИЕМ ИНВАЛИДА,NEPBWYHDINPNEM HHBANIMUA,False
1245,ЭТНИЧЕСКОЕ И РЕЛИГИОЗНОЕ МНОГООБРАЗИЕ РОССИИ,3THNNECKOEPEIMTO3HCE MHOFO05PA3MEPOCCHM,False
1246,ПУСК ПОЖАРОТУШЕНИЯ,nycK NOXAPOTYWEHMA,False
1247,Важная информация,BaKHaA HHOopmaya,False
1248,35,35,True
1249,РЕШАИ! КАКИМ БУДЕТ ТВОЙ ГОРОД,PEWAN! KAKNM bYAET TBON TOPO,False
1250,ШКУРНЫЙ ВОПРОС,LUKyPHbIN BOrIPOC CMONE,False
1251,АВСТРИЙСКАЯ ПЛОЩАДЬ,ABCTPMACKAS RNOUARG,False
1252,стриж детская студия,JETCKaXcTy ,False
1253,МОХНАТЫЙ КРАБ,MOXHATHI KRAS,False
1254,27 ВОЛХОНСКОЕ ШОССЕ,27 BOJIXOHCKOE IIIOCCE,False
1255,neuhausen,Heuhausen,False
1256,группа компаний  Авангард,.ru 2pynna KoMnaHuu ABaH2apg,False
1257,медпункт,MEANYHKT KaTaOOH,False
1258,таблички номерки шильды,TASNNUKNHOMEPKN bb 0lm/ 1wl/u IM/ I,False
1259,СТРОЧКА ИЗ ВАШЙ ЛЮБИМОЙ ПЕСНИ,CTPOYKA N3 BAWN ΛHO6MMON nECHN,False
1260,УЛИЦА САДОВАЯ 65,M A CAnOBAA 65,False
1261,2 этаж - СПА,"23TaX-CnA -SACCEH -MYXCKAAPA3AEBAAKA XEHCKAS PA3AEBAAKA /Ayweacs,TypeuKos napHCs HCKOR nOPHOR/",False
1262,"Лучше хорошо ВЫГЛЯДЕТЬ, чем хорошо ГОТОВИТЬ.","AyHLLE XOPOLLIO BHIrAAAETD, HEM XOPOLLIO rOTOBMTb.",False
1263,П Э,马,False
1264,Этикетка на продовольственном товаре,3TMKeTKaHG nPOOBOnbCTBeHHOM TOBGpe CocTOa Macca xo-0 ycnonn KanopuPnocTs Aapec HaroTOeMTenA CpoKroSHocTM BCAuyCMA MyShure,False
1265,ALTOS,"ALTOS ALBARIINO HOUK, 万院 dlorona R RrasBaia JBN0563647 CONSEROOLADCE B",False
1266,The best things come in this package!,xxo000 The best things come inthis package!,False
1267,казенное вино.,HA3EHHQE BRHO. HPsnOoTb BEEPA 40% E3MHA 2p.25. nocvab 25 Wor02p.50K friends,False
1268,СПАСИБО ЗА ПОБЕДУ!,"CnACHEO 3A nOBEAY! MpaciaeE OheR Yuacmeyisxonxypce demcktx D pucyNos #PucynollobedyCAneHxou unony4auzopaopaeannbienpus6t Boapooxeeo6ycnoausxxoHxypca Ha cuimepobeda.alenka.ru LoKOnaAMOnOuHbI-AneHKa"" ""AneHKa=cyTTi woKonaAb OMEEIM LeHKa MOnOuHbIU UOKOnad MACCAHETTO:100r TA3ACUTMAFSA 100 ERC 8 CACAAKO TOCT KoHKypC TOCT31721 DETcKoTo pucyHka 120420 120421 pobeda.alenka.ru",False
1269,Принтеры для WILDBERRIES 2022,MpNHTepbl AA WILDBERRIES2022,False
1270,энциклопедический словарь гранат,BHUHKAORENSECRIM   PH CAOBAPb CAOBAP TPAHAT PPAIA,False
1271,CAVA,"OF SPAIN PRODUCE CAVA RESERVA Tesco IRUT BRUT SELECTED BY TESCO 13%vol PRODUCEDBYMADEMOSA SANTSADURNI D'ANOIA, 75cle SPAIN.EMB.3350-B",False
1272,MILK grape,"COCTaB: BOna yMArueHHaA,AHaMHA yrOnbHO KHCnOTH, ruH,MCOBa3HBO,Can npM38 MeTHKOH, Kanpunun MeTHKOH, n3r-40 Moosada.ko y.Chpl rHApOreHH3HPOBaHHOe KaCTOpOBOe MaCno, MaCno Aa KaKao,LTeapnoBbA CnHPT, rnguepun CTeapaT, nenHHIA BOCK, nOnMaKpHnaT HaTHA, rnauepun nOnHMeTaKDMnaT, nponuneHrnAKonb, PVM/MA COnOnAMeP,中eHOKCH3TaHOn, METHH30TH30HHOH, MeTHIXIODH30THA3OnHHOH npoTeHHb MonoKa, ?  HaTHA,CI19140,C42090. 46013 plush-koala.livejournal.com",False
1273,Учимся читать информацию на этикетке с товаром правильно,YuMCTaTHOPMaUIOa STHxeTkecToBapoMnpawnoHO,False
1274,колбаса Ностальгия,Kondaca Jocmanbzua CDOO OXAAXAHHAS,False
1275,ПивоЖигулевское,PTY176-58 348008 COBHAPXO3A A,False
1276,STRAT RA M DI NGROUP AUSSIEDLERBOTE,STRATERA MEDIENGROUP AUSSIEDLERBOTE,False
1277,Apacer,Apacer 89042586 awneetl,False
1278,OZON,ONON,False
1279,ebay,ebay,True
1280,Garlsberg,Carlsberg,False
1281,HINK CAR,HINK&CAR,False
1282,Каждый День горбуша,"Kaoicdbiu DeHU FOPEYWA NPODYKUMSPbISHAAMOPOXEHAR:FOPSYUAnOTPOWEHAR Coefae1ropdyua,rnaypb（bonn)Hn6onee5%. 3p100r：110wan.0100rnpyTa:5n-20r,x-4r CnDco5nprone:npoyTmonex TpecoopaSoTo. YCnOOHAJ8 paTRpTenOpaTypeHBOMMyCtBC Paicnpoucna:Ceac  12Pn TOOO-Pnpy249010PocxKanEp.Mnn Mecru,roAi: 23.12.13 MaccaHoTTO 23.12.14 CEPBMCKAAEHTA dearnaoyp: ccniporvdocBeuehanru www.auchan.ru .005Kr. 2533846000050 Mupaunpnno.B O H 0.005Kr. npOAyxTxopowroactal",False
1283,Хлопья овсяные 2 ЯСНО СОЛНЫШКО,"XnOnbOBCAHbie N2 ""ACHOCONHbIWKO"" iraru. 18yaK Teneoc(812）722-09-84,（812）722-50-66; Macca eTro9Kr www.miliru DeasUHHOCTB100 Senot 12.0r tpoaykta: 28159618009 YrneonM Xipu 51.0r 6.0r TY9294-005-00941993-99 a  70% HeB25COTHOCT OHOCTM CpOExpaH12Meck MaroToRneHoHynakoBaNo:",False
1284,ИМЯ KEEP  CALM AND ТЕБЕ ТОЛЬКО 40,MA KEEP CALM AND TESETONbKO 40,False
1285,"Найди надпись в интернете и пришли нам, мы сделаем еще круче!",HAAAH HAAnHCb B HHTEPHETE IH NPHWNH HAM. MbI CAENAEM ELE KPYYE!,False
1286,УСПЕШНАЯ красивая всегда НЕОТРАЗИМАЯ,ubo YCTELIHAR rpacubaa HEOTPAJMMAX ,False
1287,Любовь это...,o60Bb3TO.,False
1288,ДУША ПОЁТ КАРДИОГРАММА ПЛЯШЕТ  ГОДА ИДУТ А ДУРЬ ВСЁ  ТА ЖЕ!,yWAnOET KAPAHOTPAMMA AWET TOLA AAYT A AYPb BCE TAXE!,False
1289,Добавь фото и надпись,POTO o6aBb  HaAnnCb,False
1290,Это моя лучшая подруга,Jmo MOA Ayywaa TIOAPYTA,False
1291,галина,rauKA,False
1292,Mr.,Mr. 90,False
1293,БРАТЮБНЬ. НЕ ГРУЗИСЬ! ХЛЕБНИ ЧАЙКУ И УЛЫБНИСЬ!,SPATIOHb. HE rPY3MCb! XIESHK YANKY HYIBIEHACL!,False
1294,СЛЕЗЫ МОИХ БЫВШИХ,CnE3bI MONX 5bIBWNX,False
1295,Я Люблю ТЕБЯ больше чем КОФЕ,IOO TEBA boueeM KOPE,False
1296,САМАЯ ОЧАРОВАТЕЛЬНАЯ В МИРЕ МАМА,CAMAA OYAPOBATEAbNAY B MNPE MAMA,False
1297,МОЛОДЕЦ,MONOLEU,False
1298,"САША не бухает, САША отдыхает","CAWA He byxaem, CAWA omdbixaem Avito",False
1299,СПАСИТЕ ОТ ГУЛЯНОК ВОЗЬМИТЕ В ЖЕНЫ,CIACHTE OTEYASHOK BO3bMMTE ee6ee66 BKEHbI,False
1300,БЕСИТЕ,BECMTE,False
1301,Царица Екатерина,Lapnua EKATEOHNA,False
1302,"BRZUCH od piwa, niz GARBA od roboty","Qepiej miee BRZUC+ od piva, niz GARBA od noboty",False
1303,НЕТ. Я НЕ БУДУ ЧИНИТЬ ВАШ КОМПЬЮТЕР,HET.HE6yy UHUTDBAW KOMNbOTEP,False
1304,Выход из режима сна,BbIxOA 3peKMMa CHa laspersley,False
1305,m,忆,False
1306,С 8 Марта!,C8llapma,False
1307,"Доброе утро всем, кто начал этот день с нотки раздражения","JO6pOE yTPO BCEM, KTO HAYAN OTOT AEHb CHOTKH PASnPAXEHNA",False
1308,world skills Russia,worldskills Russia,True
1309,ПОЗВОНИТЬ,nO3BOHNTb,False
1310,"С днем рождения, АлёнушКа!",IpumepHadnucuHacmaHdapmhoMmopme CgHeu BosicgeHua XreHywika,False
1311,С Днем Рождения любимый!,Deu Pookgerus Moouwv,False
1312,HAPPY BIRTHDAY,,False
1313,Happy Birthday,Ferry Bithday,False
1314,Торт императора Император тортов,Jhiopm uarnepatope Haneparnop myprno-b Maeley,False
1315,С днем Рождения Анечка,Cgkau Soiegesitia herka,False
1316,Любимой мамочке!,UDVkO,False
1317,Кирюше 1 годик,upoue Z 20duk,False
1318,"С 18- летием, доченька!",G18 Jemuey goteuikg,False
1319,Арише 8,atpuue 8,False
1320,"С днём рождения, моя хулиганка!",AHEM POKAEHNA MO XYIUTAHKA!,False
1321,ВОТ ЧУВСТВУЮ ЧТО МНЕ 18 А ДОКАЗАТЬ НЕ МОГУ,BOT YYBCTBYIO LTO MHE 18 A DOKA3AT HE viory,False
1322,"С Днём рождения, мамуля!","CsnEn posncgetux, Mawyus!",False
1323,"с 29-летием, моя старушка!",C2g-AeTueu MOR CTAPYLWIKA!,False
1324,Анастасия,tuacmacua,False
1325,30,30,True
1326,НЕ МУЖ А ЗОЛОТО И ЛУЧШИЙ ПАПА,HE MYK A30Λ0TO AYYHO nAnA,False
1327,Happy Birthday, Foppy-Railfday,False
1328,Happy Birthday,,False
1329,25,anilla Vanilla ATILENT Vavi 25,False
1330,хэпи бёздей,,False
1331,Felis mpleanos,Fellz Cuhklehnos,False
1332,Feliz,Feligs CUMPLEANOS,False
1333,happy birthday,happy othdau,False
1334,Happy Birthday,Bir+holsy,False
1335,НСТВО ХРЕЩЕННЯ IВАНА,KHMra PeyenTOB PEWEHHA,False
1336,ГОД ПОЗАДИ- ВСЕ ВПЕРЕДИ,FOD BCe n03ADW- BnepeDW,False
1337,Dave you are a Huge Disappointment,Dae yae anl Huge Dioappointmedt  nR,False
1338,ВАУ! УЖЕ 20!,,False
1339,Here s your stupid Cake!!,Heu' yowr Saupid Caken,False
1340,С днём рождения!,PeliM,False
1341,С ДНЁМ РОЖДЕНИЯ!,C BHesu DOmcAengy,False
1342,HAPPY BIRTHDAY HARRY,HAPPY BIRTHDAY HARRY,True
1343,I m Sorry i m a grumpy bitch...,ImD Sorryima grnipy bitch...,False
1344,с Выздоровлением!блеять!,.DgoPOEne BAeRTE HieM! EWWN,False
1345,80,,False
1346,С Юбилеем!,AOsmocnt,False
1347,"ОДНАЖДЫ РИСКНУВ, МОЖНО ОСТАТЬСЯ СЧАСТЛИВЫМ НА ВСЮ ЖИЗНЬ.","OAHAXKAbI PUCKHYB, MOXKHO OCTATbCA ACYACTANBbIM HA BCIO XM3Hb.",False
1348,4 5 6 7 8 9 0,456 789 00,False
1349,"Мы приходим сюда, Чтоб цветы положить, Очень трудно, родная, Без тебя нам прожить","Moinpuxoduucroda, qmobyembtnoxoxumb Ouenbmpydno,podhaa Be3mebanamnpoxum",False
1350,"Да ладно, все нормально","Ia JiaJHO, Bce HOpMaJIbHO",False
1351,"Помним, Любим, Скорбим","HOMHUM, Jrobum, Cropoum",False
1352,"Ты жил в полный рост, не жалел беспокойного сердца.",TbI KMA B HOAHbM POCT HE XAAEA GECIIOKOMHDCO CEPAIIA,False
1353,"ТОМУ, КТО ДОРОГ БЫЛ ПРИ ЖИЗНИ, ОТ ТЕХ, КТО ЛЮБИТ И СКОРБИТ.","TOMY,KTO JOPOT 6bIJ IPH XH3HH， OT TEX,KTO JIOBHT H CKOPEHT.",False
1354,IN LOVING MEMORY GEORGE DOUGLAS McFLY,GEORGE DOUGLAS MGFEY ,False
1355,СВЕТЛАЯ ПАМЯТЬ О ТЕБЕ НАВСЕГДА ОСТАНЕТСЯ В НАШИХ СЕРДЦАХ.,CBETJAA IAMATbO TEBE HABCETJA OCTAHETCH B HAINX CEPLHAX,False
1356,Rabbi Ben-Cion DONEHIN,351 Rabbi Ben Cion DONEHIN,False
1357,Воинское захоронение Первой мировой войны,Booe axopoee Ilepsopon BORHLI pt a 41 oenco  3 0 Py r51g4-1915rx Kriegsgrab aus dem Ersten Weltkrieg Kaiserlichen Armee sowie  Krieger der Deutschen Arme Hier ruhen in Ftiede ao Krieger der Russice 1ga4-gis.gefallen,False
1358,кургановы,KYPZAHOB6I AGuge Xareepua NeLaba Cyneinanobue 1924-2017 1854-1977,False
1359,ПОМНИМ ЛЮБИМ СКОРБИМ,JLOEUM GKOP5UM TOMHAM,False
1360,Владимир Валентинович 22.04.1957 02.12.2015,SIELUD BJIAJINMUP BAJIEHTMHOBNY 22.04.1957-02.12.2015,False
1361,Андрей Сироткин,CHPOTKHH ARAPER,False
1362,Ермаку от борчан,GpMakY OT BOY reg1,False
1363,ФАМИЛИЯ Имя Отчество 00.00.0000 00.00.0000,PAMIJINY HasOmiecm80,False
1364,salve,"ALVE Domuspropria domusoptimat CBAOM Magnus est et-qui dat et qui amba haec dare qui accipit sed maximus HaHXO polosb-BenKH TOT HaarpoCuRx ETOAAT,WTOT.TO npHnMaeEHoCaMHR HOIDVO .D.O.M Maximo-Focnot aDeo,Optimo Dyeanvry",False
1365,В ЭТОМ ДОМЕ ЖИЛ РУССКИЙ ХУДОЖНИК СЕРГЕЙ ВАСИЛЬЕВИЧ ИВАНОВ,B3TOMAOMEKMA PXCCKMMXYAOKHAK CEDTEMBACMAbEBUU ABAHOB,False
1366,ИЗ ИСТОРИИ ПИСЬМЕННОСТИ В АБХАЗИИ,BRCSRERHOCTH A6XA3,False
1367,R.I.P.,R.I.P.,True
1368,RUSSIA,ISSA,False
1369,ПЕТРОВА МАРИНА СЕРГЕЕВНА,AMORn 89-69-279 4N1 HETPOBA CEPTEESKA MAPZHA 17.1191107.2006 ,False
1370,suworof,ZUR ERINNERUNC AN DEN UEBERCANC DES RUSSISCHEN HEERES UNTER FUHRUNC DES CENERALISSIMUS SUWOROF IMSPAETHERBST 1799.,False
1371,НЕ ВСЕ ПРОХОДИТ И БЕЗ РЕКВИЕМ ПУСТЬ НА,HE BCEIPOXOAHI HEE3 PEKBHEM RVCTAHAD  POHTaHKa.py CAHKT-ETEPSVPFOHNANH,False
1372,р. ВОНЮЧКА,p.BOHIOYKA,False
1373,СУШКИ,CyWKn,False
1374,р.ПАЛУС,p.nAnyC,False
1375,Ново-Никольский мост,HOBO-HROAbCKWMMOCT,False
1376,р. СОСЬВА,COCbBA,False
1377,карта опасностей на реке вологда,"pOMONHbIB KAPTAOnACHOCTENHAPEKEBONOTAA OHecTBOpayn. （nocOCTOHMOHa15MapTa2022rOAa） eHNHrpancKOM yn. poMONHbIBpaMoHeM-H pn6pexHbM(npaBb oMToraMexeAHeBHor 6eper),OcTpOB（CTBOpyn MOHNTOpMHraneOBON p.Bon HekpacoBa), o6CTaHOBKW HapeKe yn.Topooro yn.3hrenbc KVBWNHOBCKOrOMOCTa. Bonora,cnacatenAM yn.Hepacoe oyn 1 MKy《Lr3r.Bonor peHIoBoR HopOHCKayn. CoCTaBneHaKapTa UA poMOMHbIBpaMoHe BO3MOXHbIXOnACHOCTeV Ha peke Bonorna co6opHonropK（npaBb NanbHAayn. KOMCoMOnbCKaRyn 6eper), rpaHuyaxropona OKTA6PbCKOrO MOCTa,yCTb9p.3onoTyXa Txanyn. ocn.no5enb N6.6-R p3cayn MCTOPMKO OMVN pica apxvTek VPHBIR NPENYNPEXDAEM! xyAOeCTBeHHb DpeuNCTeHCK BbxoHaneonaceH cTporo3anpeueH! pOMONHbIB yn.eHHa HapyweHNeKapaeTcA oaMOHeBnaAeHN CeBepHanyn. wtpacom! pyyb9B KpeMnIeBCKOM HOBOA CKBepe n yn.npokaToBa NpOMONHbIB CeBepHa pavoHe narMaHa,ycTb p.Wlorpaw wu yn.Pa3Ha AHHAMO 喜 Pe4HOBOK3an yn.fyravea Bonoada pOMONHbIB ranckayn. 3OCMOECKayn. paoHeBapaHKOBO yn.enocee ",False
1378,КУПАНИЕ ЗАПРЕЩЕНО,KYNAHNE3ANPEWEHO,False
1379,р. ВОБЛЯ,p.BO.6nA 司,False
1380,ЛЕДОВАЯ ПЕРЕПРАВА,nEAOBAR nEPEnPABA,False
1381,БАБЕНКИ,BAbEHKN,False
1382,р.ТЕША,p.TEWA,False
1383,р.ИЯ,p.na,False
1384,р. УБЕЙ,p.y6En,False
1385,ПРОХОД ЗАПРЕЩЕН,nPOXOA 3ANPEWEH,False
1386,р.МЕДВЕДИЦА,p.MEBENLA,False
1387,р. ИРА riv. IRA,P.MPA riv.IRA,False
1388,DUST,DUSTO 44,False
1389,р.. УЛЛА,p.ynnA,False
1390,13 микрорайон,13 MuKpopaioR,False
1391,р. ВИЖАЙ,p.BN>KAN,False
1392,40,40,True
1393,р. Торопа,p.Toponna,False
