index,answer,prediction,correct
1096,HOTEL,HOTEL COMP,False
1097,Место для курения,Mecto ДлЯ курения,False
1098,улица Виталия Скалозубова 37,37,False
1099,ул. Советская  219А,yn. Советская 219A,False
1100,GOS - NOMER777 ИЗГОТОВЛЕНИЕ НОМЕРОВ,GOS-NOMER777 ИЗГОТОВЛЕНИЕНОМЕРОВ,True
1101,GOS NOMER777 ИЗГОТОВЛЕНИЕ НОМЕРОВ,GOSNOMERTZ ИЗГОТОВЛЕНИЕНОМЕРУВ,False
1102,P,P,True
1103,Свое производство и доставка по всей России ,Свос производство и Доставка по всей России,False
1104,Свое производство и доставка по всей России,Свое производство и доставка по всей России,True
1105,мои документы,документы МOИ 8(495)777:77-7 ОСО0ЗНЫЙ11 УПРАВЛЕНИЕСЛУЖЕЫ ОДНОГО ОЮНА ДЕПАРТАМЕНТА ГОРОДСКАЯ РЕКЛАМА И 2714832828482472 СПАРТАКОВСКАЯ,False
1106,"УЛ. ЭНГЕЛЬСА, 77-А","УЛ.: ЭНГЕЛЬСА, 77-А",False
1107,Цифровой мир,Цифровой мир,True
1108,Цифровой мир,R Цифровой мир,False
1109,Иль-де-Франс,Иль-де-Франс,True
1110,ПРОДУКТЫ,пРОДукты PEXONT M оделды KNTOEP,False
1111,Glossy Go e on,Glossy & Go beauey salon,False
1112,FISHING TOURNAMENT,TOURNAMENT,False
1113,BOUTIQUE,BOUTIQUE,True
1114,zepter INTERNATIONAL,zepter NTERNATIONAL,False
1115,МЕБЕЛЬ КУХНИ VERONA,VERONA YERONA МЕБЕЛЬ&КУХНИ,False
1116,КАШЕМИР И ШЕЛК,КАШЕМИР И ШЕЛК,True
1117,PROST! BOISE EST 2015,PROST! BOISE EST 2015,True
1118,SA LE спродажа,E аcпродажа 0%,False
1119,ЛЕРУА МЕРЛЕН,AEPYA MEPAEH РЕМОНТ СТРОИЕЬТО  ИЕМЕ,False
1120,Русская Птица,Pycckaa Птица,False
1121,орт,FOPT  T,False
1122,YVES ROCHE FRANCE,E YVESROCHE FRANC,False
1123,механика света,MЕХАНИКА СВЕТA,False
1124,ПОЧТА РОССИИ ПОЧТА БАНК, ПОЧТА РОССИИ ПОЧТА БАНК,True
1125,ГЛОБУС КАНЦТОВАРЫ И ТВОРЧЕСТВО,ГЛОБУC КАНЦТОВАРЫ И ТВОРЧЕСТВО,False
1126,ОХОТНИК,ОХОТНИК,True
1127,МЕДТЕХНИКА,МЕДТЕХНИКА 85,False
1128,А,tnes Orc nsenaOraca nax nBx,False
1129,GET TROUBLE KELLY LINK,"GET TROUBLE LINK KELLY ""Ridiculously brillant These stories make vou laugh while staring into the void. -The Boston Globe",False
1130,СОВРЕМЕННЫЙ РУССКИЙ ЯЗЫК ЛЕКСИКОЛОГИЯ. ФРАЗЕОЛОГИЯ,МСШЕЕОБРАЗОВАНИЕ СОВРЕМЕННЫЙ PYCCKИЙ A3ЫK ЛЕКСИКОЛОГИЯ. ФРАЗЕОЛОГИЯ УЧЕБНОЕ ПОСОВИЕ,False
1131,AUTUMN COVER,AUTUMN COVER 1080,False
1132,Книга Пожеланий,Kнuгa Пожеланий 9992,False
1133,Daisy Jones THE SIX,"LOVE#.Ican'l rememberthelos limeIead a bOOk IOF WOS SOMun'DOLLY ALDEATON Daisy Jones & THE SIX ""Propare to be obsessed STYLIST Fobulously FHEBOMS entertoining book to end sis in o doy 'idevoured FEAVNE COTTON PEWTHTOON TAYLOR JENKINS REID",False
1134,лунный ветер Евгения Сафонова,000-1060p. JУHHbIЙ BETEP Евгения Сафонова,False
1135,КЛУБ весёлых человечков,KAY5 Cecëux teueeersat Celeevekepnonew,False
1136,РА ФАЛ ВОЯ ЧЕК,PA ФАЛ BOR ЧEK,False
1137,Олег и Ольга,OuraOua,False
1138,Гуси- лебеди,МОЙ ПЕРВЫЕ КНИЖКИ Фycn ΛΕΒΕДΙ,False
1139,Тараканище,Дараканище,False
1140,СКАЗОК,GK A3OK,False
1141,СТО ОДИН РЕЦЕПТ,LX6 СТО ОДИН РEЦЕПТ Оw арeсых абевоa do doаaх eevepawov MAPTAPRTΑIPWASOA,False
1142,С юбилеем!, Сюбилеем! Le-book.ru,False
1143,УНИВЕРСАЛЬНЫЙ КЛЮЧ ТАРО,УНИВЕРСАЛЬНЫЙ ЕЛЮЧ TAPO 7E,False
1144,А.С. Пушкин СКАЗКИ,сказки,False
1145,Русский язык 1,"A1 Т. М. Андрианова, В. А.Илокина Pusskиy A3bIK 1",False
1146,Алексей и Екатерина 02.10.2010,Алексей и Екатерина 02.10.2010,True
1147,Олег и Ольга,Оre и Оuа Le-book.ru,False
1148,АРИФМЕТКА,АРИФМЕТИКА Dля 1 класса,False
1149,ТЕРЕМОК, TEPEMOK РОСМЭН,False
1150,РОДНОЕ СЛОВО 2,РОДНОЕ СЛОВО 2,True
1151,БОРИС КОЩЕЕВ Формула успеха Эпизод I,БОРИС КОЩЕЕВ Формула успеха ЭпизодI  Le-Book.ru,False
1152,"КОТ, ПЕТУХ И ЛИСА","КОТ, ПЕТУХ ИЛИСА",True
1153,1984 GEORGE ORWELL,8 1984 GEORGE ORWELL,False
1154,ТРЕНАЖЁР ПО ЧИСТОПИСАНИЮ Русский язык 4,Kpacubud ТРЕНАЖЁР ПОЧИСТОПИСАНИЮ Pycckuй 936K,False
1155,РУССКИЙ ЯЗЫК,"EAНUUA НАГЛЯДНЫЙ ШКОЛЬНЫЙ KYPC PYCCKИЙ я3bK Аесnросmа Удобно ПОНЯТНО cnoba Cegoye Aagacun Bkpamue kpamko Glcaco Aexomonu СТРУКТУРА ТЕКСТОВ, Heiamcs ПОСЛЕДОВАТЕЛЬНОЕ ИЗЛОЖЕНИЕ УДОБНАЯ ИHФOPМAЦИИ ДЛЯ ЗАПОМИНАНИЯ Glesag Anosagen Gegabna ЗАКРЕПЛЕНИЕ ПОДГОТОВКА Ainpabspom и систематизация КУРОКАМ, ЗНАНИЙ ОГЭиЕГЭ",False
1156,РУССКИЙ ЯЗЫК И КУЛЬТУРА РЕЧИ,"СРЕДНЕЕ ПРОФЕС СИОНАЛЬ HOE OBPA ЗОВАНИЕ соответствует Л.A. ВВЕДЕНСКАЯ, М.Н. ЧЕРКАСОВА PYCCKИЙЯ3ЫK И КУЛЬТУРА РЕЧИ ФЕHИКC",False
1157,РУССКИЙ ЯЗЫК,"Т. Г. Рамзаева, Л. С. Сильченкова Тетрадь для проверочных работ к учебнику Т. Г. Рамзаевой PYCCKИЙЯ3ЫK 1 RuiacC Дpфa",False
1158,Летние задания,E.M.Ma7se06a ЛeTHue задания по руеекому ядuку uмаmемоmие,False
1159,Святый княже Александре моли Бога о нас!,"Святый КНЯЖЕ АЛЕКСАНДРЕ, МОЛИ БОГА 0 HAC! •СВЯТОЙ КНЯЗЬ АПЕКСАНДР, МОЛИ БОГА О НАСИ KHET25OOV СОЛУНСКАЯ улица КОЛОМЯЖСКИЙ проспект  поhтанка.ru C",False
1160,Welcome to MURDER,Welcome to JRDER MI The show THREE BILLBOARDS OUTSID Ebbing MISSOVRI EBBING,False
1161,Kira Plastinina,KiraPlastininaa WWWKRAPLASTNNA Guliery,False
1162,ГОСУДАРСТВО НЕ ПРОСИЛО ВАС РОЖАТЬ!,«ГОСУДАРСТВО НЕПРОСИЛО ВАС РОЖАТЬ!,False
1163,"Дешевле, чем бесплатно, не бывает!","Дешевле, чем бесплатно не бывает! 4G безлимитно опция в тарифах «Всё!» 9999www.beeline.ru CTOП С 25.09.2015 по 15.012016 на труторе Р9.кроме Рстуб Rрм  г.Севатавабонты 5и на тарефх панх 2  «B д 6  б0 в й de  бе   д wra  ceme &G.Nogpoboe-wwebeeline.ro билайн SP.03195 Russ (812)438-4848 A ATTEKA Tepeok",False
1164,Здесь могла бы быть ваша частушка,Здесь могла бы быть ваша частушка,True
1165,HI,,False
1166,"это твоя олимпиада! встречай олимпийский огонь! 11 января в 20:30, г. Саратов, Театральная площадь","sarbcru ЭТО ТВОЯ ОΛИМПИΑΔА! ВСТРЕЧАЙ ОЛИМПИЙСКИЙ ОГОНЫ! 11 января в 20:30, г. Саратов, Театральная площадь hotob k.sarb",False
1167,ФОНД ПРЕЗИДЕНТСКИХ ГРАНТОВ,r ФОНД ПРЕЗИДЕНТСКИХ ГПАНТОВ,False
1168,SAVE THE GALAXY JAMES GUN FOR RehireJames unn.com,JAMES SAVETHE GALAKY GUNNR RehireJamesCunn.com 3,False
1169,RUNREN R DIT,,False
1170,LOVE,OE,False
1171,ЛЮБОВЬ,ловОвь,False
1172,КТСП,КTCГ,False
1173,MAN RRE,,False
1174,А,A,False
1175,остел,Pocte,False
1176,briskly FACTORY,briskly FACTORY,True
1177,Olymp,OLYMP,True
1178,TELE2,зажигаютгорода 3rоp с TELE2,False
1179,СТУДИЯ КРАСОТЫ МАРИНЫ АМИРБЕРГОВОЙ,СТУДИЯ КРАСОТЫ МАРИНЫ АМИРБЕГОВОЙ Паравукв.,False
1180,РУССКИЙ СТАНДАРТ БАНК,РyCский СTАHдаТ БаНК,False
1181,WHITE,,False
1182,КВС,#KBC,False
1183,АКВАРОДОС мебе для,аквародос Me6 21R10,False
1184,иностранные языки МИЛЛЕННИУМ,иностранные языки милленниум ИKa OМПAHИ,False
1185,твой дом ночью и днём!,ТВОЙДОМ ночью и днём!,True
1186,салон цветов и подарков,САЛОН ЦВЕТОВ И ПОДАРКОВ,True
1187,АВТОЛОЦМАН,ОЛОЦМАН,False
1188,3,3,True
1189,МАГНОЛИЯ,МАТНОЛЯ,False
1190,G,,False
1191,match,mnich,False
1192,е,e,False
1193,ПОДВОДНАЯ RiverMan,ПОДВОДНАЯ RiverMan u,False
1194,ARE PE,ARE PEO,False
1195,2020,,False
1196,котофей,kоmoфей,False
1197,720 БАТУТНЫЙ КЛУБ,720 БАТУТНЫЙ КЛУБ %,False
1198,ВЕТЕРИНАР,BETERMHAP,False
1199,ЛЮБОВЬ,ЛЮБВЫ,False
1200,U,,False
1201,Анастасия Маргарита,Анacтaсия Maprapuma,False
1202,К,K,False
1203,одежда,ОДЕЖДА,True
1204,OZON,OZON,True
1205,ОРТОПЕДИЧНИЙ САЛОН,ОРТОПЕДИЧНИЙСАЛОН,True
1206,Best ц,Best Ⅱ,False
1207,НТЕРЬЕР Студия,АНТЕРЬЕР,False
1208,автозапчасти,АВТОЗАПЧАСТИ,True
1209,СЕТЬ КЛИНИК БЭБИБУМ,СЕТЬ КЛИНИК БЭБИБУМ бэбибум ДЕТО A ,False
1210,НАРАЩИВАНИЕ РЕСНИЦ Студия Анны Ключко,НАРАЩИВАНИЕ РЕСНИЦ «СтудияАнны Ключко,False
1211,сквер имени сергея тюленина,CKBEP ИМЕНИ СЕРГЕЯ ТЮЛЕНИНА,False
1212,MERCURY,MERCURY,True
1213,ROOMS Premium hostel,ROOMS Premium hostel,True
1214,А,A,False
1215,G,G,True
1216,а,,False
1217,SWAROVSKI,PПK 6YKBA 60 SWAROVSKI PPK 6YKBA 60,False
1218,ветов,,False
1219,А,,False
1220,BANDEO,BANDEO,True
1221,СОКОЛ,COKON,False
1222,ЛИНЗМАСТЕР,JУH3МАСТЕР,False
1223,А,A,False
1224,DNS,DNS ЦИОРВАИ ЬПООЯ П,False
1225,КАФЕ,KAΦE,False
1226,PARK RESIDENCES житловий комплекс,PARK RESIDENCES житловий комплеко,False
1227,ГРАНАТ,,False
1228,MODIS,MODIS,True
1229,Andrey,ndrey Grigore,False
1230,41,41,True
1231,ситилаб,ситилаб,True
1232,Р,P,False
1233,"план эвакуации при пожаре г. Москва, ул. 2-я Мелитопольская, вл. 4А, стр. 39 Офисно-складской комплекс","ПЛАН ЭВАКУАЦИЙ ПРИ ПОЖАРЕ г. Моска, уп. 2-я Мелитопольская, вл.4А,стр.39 Офисно-складской комплекс",False
1234,"Я НЕ ГРУСТНЫЙ, Я ТРЕЗВЫЙ!",Я НЕ ГРУСТНЫЙ Я ТРЕЗВЫЙ!,False
1235,W2UHG,W2UHG USAGARDEN STATE,False
1236,ДЕКАТЛОН,ДЕКАТЛОН,True
1237,СОБЛЮДАЙТЕ ЧИСТОТУ PLEASE DO NOT LITTER HERE,СОБЛЮДАЙТЕ ЧИСТОТУ PLEASE DO NOT LITTER HERE,True
1238,Наглядность на уроках истории,БИБЛИОТЕКА УЧИТЕЛЯ ИСТОРИИ M.B. HOPOTHOBA Наглядность на уроках истории ,False
1239,E1.RU,E1.RU,True
1240,ОТЧЕТ, ОТЧЕТ,True
1241,КУЛЬТУРА НАУКА ОБРАЗОВАНИЕ,16+ КУЛЬТУРА HAUKA ОБРАЗОБАНИЕ,False
1242,ВНИМАНИЕ! ОБЪЕКТ НАХОДИТСЯ ПОД ОХРАНОЙ,ВНИМАНИЕ! ОБЪЕКТ НАХОДИТСЯ ПОД ОХРАНОЙ,True
1243,на крыше лофт-ресторан,Hакрыше лофт-ресторан,False
1244,ПЕРВИЧНЫЙ ПРИЕМ ИНВАЛИДА,ПЕРВИЧНЫЙ ПРИЕМ ИНВАЛИДА,True
1245,ЭТНИЧЕСКОЕ И РЕЛИГИОЗНОЕ МНОГООБРАЗИЕ РОССИИ,ЭТНИЧЕСКОЕ И РЕЛИГИC3НОЕ МНОГООБРАЗИЕ РОССИИ,False
1246,ПУСК ПОЖАРОТУШЕНИЯ,nyck ПОЖАРОТУШЕНИЯ,False
1247,Важная информация,Важная информация,True
1248,35,35,True
1249,РЕШАИ! КАКИМ БУДЕТ ТВОЙ ГОРОД,РЕШАЙ! КАКИМ БУДЕТ ТВОЙ ГОРОД,False
1250,ШКУРНЫЙ ВОПРОС,ШКУРНЫЙ ВОПРОС CMONE,False
1251,АВСТРИЙСКАЯ ПЛОЩАДЬ,АВСТРИЙСКАЯ ПЛОЩАДЬ,True
1252,стриж детская студия,детская студи р,False
1253,МОХНАТЫЙ КРАБ,МОХНАТЫЙКА,False
1254,27 ВОЛХОНСКОЕ ШОССЕ,27 ВOJIXОHСKОЕ ШОССЕ,False
1255,neuhausen,Neuhausen,True
1256,группа компаний  Авангард,.ru группа компаний Авангард,False
1257,медпункт,МЕДПУНКТ онартани,False
1258,таблички номерки шильды,ТАБЛИЧКИ НОМЕРКИ ШИЛЬдЫ 03m6.m 1m6 1m6 1m6M,False
1259,СТРОЧКА ИЗ ВАШЙ ЛЮБИМОЙ ПЕСНИ,СТРОЧКА И3 ВАШЙ ЛЮБИМОЙ ПЕСНИ,False
1260,УЛИЦА САДОВАЯ 65,И A САДОВАЯ 65,False
1261,2 этаж - СПА,"2 этаж- СПА БАССЕЙН -МУЖСКАЯ РАЗДЕВАЛКА ЖЕНСКАЯ РАЗДЕВАЛКА /душевоя, турецкая пОрная, финская парная",False
1262,"Лучше хорошо ВЫГЛЯДЕТЬ, чем хорошо ГОТОВИТЬ.",ЛУЧшЕ ХОРОШО ВЫГЛЯДЕТЬ ЧЕМ ХОРОШО ГОТОВИТЬ.,False
1263,П Э,П3,False
1264,Этикетка на продовольственном товаре,Этикетка на продовольственном товаре Состоя Macca x04041 Усповия Калорийность Aapec wгоTовИTеnя Срок годности Вся информоцяно русоксм яаке MyShare,False
1265,ALTOS,ALTOS ALBARINO 30UP T5. d Jorona  RiasBaias JB N 0563647 CONSEJD REDULAECE 8,False
1266,The best things come in this package!,Xx0000 The best things come in this package!,False
1267,казенное вино.,КAЗЕННОЕ ВИНО. КPbОСТb BEPA 40% Е3MHA 2p.25H. поcудb 25H. МоГо 2р.50к. friends,False
1268,СПАСИБО ЗА ПОБЕДУ!,СПАСИБО ЗА ПОБЕДУ! Jpaobu Oкиp Участвуй в конкурсе детских 8 рисунков #РисуюПобедуСАлёнкой и получай гарантированные призы. Подробнееобусловияхконкурса на сайme pobeda.alenka.ru Шоколадмолочный«Алёнка «Алёнка»сутти шоколады Cha лёнка молочныйшоколад MACCAHETTO:100r ТАЗАCАЛМAРЫЕ 100 EAC S СДЕЛАКО ГОCТ Конкурс FOCT31721 дЕТскоГО pucyHka 120420 120421 pobeda.alenka.ru,False
1269,Принтеры для WILDBERRIES 2022,Принтеры ДЛЯ WILDBERRIES 2022,True
1270,энциклопедический словарь гранат,3НЦИКЛОПЕДИЧЕСКИМ 3RKE 2P СЛОВАРЬ CАОВАР ГПАНАТ TPAHA,False
1271,CAVA,"OF SPAIN PRODUCE CAVA RESERVA Tesco BRUT BRUT SELECTED BY TESCO hvod PRODUCED BY MADEMOSA SANT SADURNI D'ANOIA, 75cle SPAIN.EMB.3350-B",False
1272,MILK grape,"Состав: вода умягченная, диамид угольной КИСЛОТЫ, глицерин, масло вазелиновое, стеарил Производитеь т метиКон каприлил МеТиКОн ПЭГ-40 Mcak y 8p гидрогенизированное касторовое масло, масло Датакзотоеи какао цетеариловый спирт, глицерил стеарат, пчелиный воск, полиакрилат натрия, глицерил полиметакрилат, пропиленгликоль, PVM/MA сополимер, феноксиэтанол, метилизотиазолинон, метилхлоризотиазолинон, протеины молока, X экстракт винограда, парфюмерная композиция, ЭДтА натрия, СI 19140, СI 42090. 46013 plush-koala.livejournal.com",False
1273,Учимся читать информацию на этикетке с товаром правильно,Учимся читатьинформацию на этикетке с товаром правильно,True
1274,колбаса Ностальгия,колдаса Ностальгия сорокопенах овии ОХЛАЖАНВНАЯ,False
1275,ПивоЖигулевское,PTY 176-58 З4ВОДОВ СОВНАРХОЗА 3A,False
1276,STRAT RA M DI NGROUP AUSSIEDLERBOTE,STRATERA MEDIENGROUP AUSSIEDLERBOTE,False
1277,Apacer,Apacer 803 0014 2656 ,False
1278,OZON,OZON,True
1279,ebay,ebay,True
1280,Garlsberg,arlsberg,False
1281,HINK CAR,HINK&CAR,False
1282,Каждый День горбуша,"Каждый DeHb ФОРБУША ПРОДУКЦИЯ РЫБНАЯ МОРОЖЕНАЯ: ГОРБУША ПОТРОШЕНАЯ. Соетав: горбуша,глазурь(содн) не бопее5%. Энергетичеокая ценность на 100 г: 116 ккал. Пищовая ценность о 100 г продукта: белки - 20 г, жиры - 4 г. Способ приготевления: продукт водлежит термической обработко. Условиязо  хранить при темпоратуре но вышо минус 1аС. Район промысла: Ссве о бовоо 12 мосцов с даты иоготолления. Размороженный продукт повторно не замораживать Изготовителы: ОО0 -Рыбные продукты-, 249010, Российская Фадерация, Калужокая обл. Боровский район, д. Маланыино. месяц,год: 23.12.13 Масса нетто 23.12.14 СЕРВИСКЛИЕНТА бозглазури: clientpervdioe@awchan.ru www.awchan.ru M0.005 Kг. 2533846000050 Мы рады предложоить Вам по низкой цеме 0.005 kr. продукт хорошого качества",False
1283,Хлопья овсяные 2 ЯСНО СОЛНЫШКО,"Хлопья овсяные №2 ""ясно солнышко"" TR91 18 упаковочных единиц Телефок (812) 722-09-84,(812) 722-50-46; MaCCa HeTTO 9 Kr www.mil.ru Пицевая ценность в 100 г беnо 12.0r продукта: 248155618009 Утпеводы Жиры 51.0r 6.0r TY9294-006-00941903-99 воздуха не выше 70% не выше 25С и относите ОНОСТИ Срок хранения 12 меся Изготовлено и упаковано:",False
1284,ИМЯ KEEP  CALM AND ТЕБЕ ТОЛЬКО 40,ИМЯ KEEP CALM AND ТЕБЕТОЛЬКО 40,True
1285,"Найди надпись в интернете и пришли нам, мы сделаем еще круче!",Найдн НАДПНСЬ B HHTEPHETE IH ПРИШПИ HAM Мb СДЕЛАЕМ ЕЩЕ КРУЧЕ!,False
1286,УСПЕШНАЯ красивая всегда НЕОТРАЗИМАЯ,d УCПЕШНАЯ красивая HЕОТРАЗИМАЯ ,False
1287,Любовь это...,Любовь это..,False
1288,ДУША ПОЁТ КАРДИОГРАММА ПЛЯШЕТ  ГОДА ИДУТ А ДУРЬ ВСЁ  ТА ЖЕ!,ДУШАПОЁТ КАРДИОГРАММА ПЛЯШЕТ ФОДА ИДYТ A ДYPЬ BCE ТАЖЕ!,False
1289,Добавь фото и надпись,фото Добавь и надпись,False
1290,Это моя лучшая подруга,Это МОЯ лучшая ПОДРУГА,True
1291,галина,2044,False
1292,Mr.,Mr. OO,False
1293,БРАТЮБНЬ. НЕ ГРУЗИСЬ! ХЛЕБНИ ЧАЙКУ И УЛЫБНИСЬ!,БРАТЮНЬ НЕ ГРУЗИСЬ! ХЛЕБНИ ЧАЙКУ И УЛЫБНИСЬ!,False
1294,СЛЕЗЫ МОИХ БЫВШИХ,СЛЕЗЫ МОХ БЫВШИХ,False
1295,Я Люблю ТЕБЯ больше чем КОФЕ,ЯЛюблю ТЕБЯ больше чем KОФE,False
1296,САМАЯ ОЧАРОВАТЕЛЬНАЯ В МИРЕ МАМА,CAMAA ОЧАРОВАТЕЛЬНАЯ 8 MWPE MAMA,False
1297,МОЛОДЕЦ,MOЛOΔEU,False
1298,"САША не бухает, САША отдыхает","CAWA ne бухает, CAWA отдыхает Avito",False
1299,СПАСИТЕ ОТ ГУЛЯНОК ВОЗЬМИТЕ В ЖЕНЫ,СПАСИТЕ ОТГУЛЯНОК ВОЗЬМИТЕ ●● В ЖЕНЫ,False
1300,БЕСИТЕ,BЕCИТЕ,False
1301,Царица Екатерина,Царица Екатерина,True
1302,"BRZUCH od piwa, niz GARBA od roboty","Lepies mieé BRZUCH od piwoa, niz GARBA od roboty",False
1303,НЕТ. Я НЕ БУДУ ЧИНИТЬ ВАШ КОМПЬЮТЕР,HЕT. Я НЕ БУДУ ЧИНИТЬ ВЯШ КОМПЬЮТЕР,False
1304,Выход из режима сна,Выход изрежима cHa kaspersky,False
1305,m,1,False
1306,С 8 Марта!,CSllamab,False
1307,"Доброе утро всем, кто начал этот день с нотки раздражения","ДОБРОЕ YTPО BCEM, KTO НАЧАЛ ЭТОТ ДЕНЬ С НОТКИ РАЗДРАЖЕНИЯ",False
1308,world skills Russia,world skills Russia,True
1309,ПОЗВОНИТЬ,ПОЗВОНИТЬ,True
1310,"С днем рождения, АлёнушКа!",Пример надписи на стандартном торте CgHeu Bo31cgeHua eAiëHyuika!,False
1311,С Днем Рождения любимый!,Dneu Poskgenue 10,False
1312,HAPPY BIRTHDAY,,False
1313,Happy Birthday,Forpy irthdayg,False
1314,Торт императора Император тортов,Жopm somepatopa Umneparnop mopmob NeRley,False
1315,С днем Рождения Анечка,Cghau Рденuя Merka,False
1316,Любимой мамочке!,UDVNO,False
1317,Кирюше 1 годик,Кupошe 1 20duk,False
1318,"С 18- летием, доченька!",G18 неmием доченка,False
1319,Арише 8,Аpuue 8,False
1320,"С днём рождения, моя хулиганка!",ДHΕM РОЖдеНИЯ MOR ХУЛИГАНКА!,False
1321,ВОТ ЧУВСТВУЮ ЧТО МНЕ 18 А ДОКАЗАТЬ НЕ МОГУ,BOT ЧУВСТВУЮ ЧТО MHE 18 A ДОКАЗАТ HE МОГУ,False
1322,"С Днём рождения, мамуля!","C Dnn рождения, manys!",False
1323,"с 29-летием, моя старушка!",с29-летием МОЯ СТАРУШКА!,False
1324,Анастасия,Anacmacua,False
1325,30,30,True
1326,НЕ МУЖ А ЗОЛОТО И ЛУЧШИЙ ПАПА,НE МУЖ A30AOTO и ЛУЧШИЙ ПАПА,False
1327,Happy Birthday,0 Happy Rridey,False
1328,Happy Birthday,,False
1329,25,anilla Vanila AtRCN Vani 25,False
1330,хэпи бёздей,,False
1331,Felis mpleanos,Feliz Cmrsbeanos,False
1332,Feliz,Feli CUMPLEANOS,False
1333,happy birthday,happy Brthdtay,False
1334,Happy Birthday,Birthdlay,False
1335,НСТВО ХРЕЩЕННЯ IВАНА,Книга Рецептов РЕЩЕНН,False
1336,ГОД ПОЗАДИ- ВСЕ ВПЕРЕДИ,FОД Bce ПОЗАДИ- BnepeDM,False
1337,Dave you are a Huge Disappointment,Dave yoe are Huge Dicappointment:  A,False
1338,ВАУ! УЖЕ 20!,,False
1339,Here s your stupid Cake!!,Here' yowr stupid Coke,False
1340,С днём рождения!,Iuüm,False
1341,С ДНЁМ РОЖДЕНИЯ!,C aHsu DDMCAeU9,False
1342,HAPPY BIRTHDAY HARRY,HAPPY BIRTHDAY HARRY,True
1343,I m Sorry i m a grumpy bitch...,IimB Sorry ima grumpy bitch...,False
1344,с Выздоровлением!блеять!,ВЫЗДОРОВЛЕ ΕΛEAT uem! MM,False
1345,80,,False
1346,С Юбилеем!,Юбee,False
1347,"ОДНАЖДЫ РИСКНУВ, МОЖНО ОСТАТЬСЯ СЧАСТЛИВЫМ НА ВСЮ ЖИЗНЬ.","ОДНАЖДЫ РИСКНУВ, МОЖНО ОСТАТЬСЯ СЧАСТЛИВЫМ НА ВСЮ ЖИЗНЬ.",True
1348,4 5 6 7 8 9 0,456 789 ,False
1349,"Мы приходим сюда, Чтоб цветы положить, Очень трудно, родная, Без тебя нам прожить","Мы приходим сюда, Чтоб цветы положить Очень трудно, родная, Без тебя нам прожить",False
1350,"Да ладно, все нормально","Да ладно, все нормально",True
1351,"Помним, Любим, Скорбим","Помним, Любим, Скорбим",True
1352,"Ты жил в полный рост, не жалел беспокойного сердца.",ТЫ Жил В ПолНЫй РОСТ. НЕ ЖАЛЕЛ БЕСПОКОЙНОГО CEPAЦA,False
1353,"ТОМУ, КТО ДОРОГ БЫЛ ПРИ ЖИЗНИ, ОТ ТЕХ, КТО ЛЮБИТ И СКОРБИТ.","ТОМУ, КТО ДОРОГ БЫЛ ПРИ ЖИЗНИ, ОТ ТЕХ, КТО ЛЮБИТ И СКОРБИТ.",True
1354,IN LOVING MEMORY GEORGE DOUGLAS McFLY,GEORGE DOUGLAS MGFEY 0,False
1355,СВЕТЛАЯ ПАМЯТЬ О ТЕБЕ НАВСЕГДА ОСТАНЕТСЯ В НАШИХ СЕРДЦАХ.,СВЕТЛАЯ ПАМЯТЬ О ТЕБЕ НАВСЕГДА ОСТАНЕТСЯ В НАШИХ СЕРДЦАХ.,True
1356,Rabbi Ben-Cion DONEHIN,351 Rabbi BenLion DONEHIN,False
1357,Воинское захоронение Первой мировой войны,"Воинскоезахоронение Первоймировой ВоЙны имераторской армии и 4и вони Гедманской крнни, Здесь поноятся с миром зо воннов Руссной ногибшиеа 1944-1915годах Kriegsgrab aus dem Ersten Weltkrieg Kaiserlichen Armee sowie 41 Krieger der Deutschen Armet Hier ruhen in Frieden ao Krieger der Russischen 1924 - 1915 gefallen",False
1358,кургановы,KYPГAH0BЫ AGuga Xanafuá фcхanобнa Cуremanobut 1934-2017 1954-1977,False
1359,ПОМНИМ ЛЮБИМ СКОРБИМ,ЛЮБИМ СКОРБИМ ПОМНИМ,False
1360,Владимир Валентинович 22.04.1957 02.12.2015,ОНЕЦОВ ВЛАДИМИР ВАЛЕНТИНОВИЧ 22.04.1957-02.12.2015,False
1361,Андрей Сироткин,СИРОТКИН АНДРЕЙ,False
1362,Ермаку от борчан,Epмaky OT БОр4АH eg1,False
1363,ФАМИЛИЯ Имя Отчество 00.00.0000 00.00.0000,ФАМИЛИЯ Имя Отчество,False
1364,salve,"NLVE «Domus propris domus optima»- «Свой дом «Magmus est ot qui dat et qui amba haec dare qui aocipit sed maximus Наневотры ротовь-«Bелик и тот надгробиях КТО ДЕТ, И ТОТ, КТО принииает Но самый HO D.OM Maximos - Госнод rak«Deo, Optimo Пуи",False
1365,В ЭТОМ ДОМЕ ЖИЛ РУССКИЙ ХУДОЖНИК СЕРГЕЙ ВАСИЛЬЕВИЧ ИВАНОВ,ВЭТОМ ЛОМЕЖИЛ РУССКИЙ ХУДОЖНИК СЕРГЕЙВАСИЛЬЕВИЧ ИБАНОВ,False
1366,ИЗ ИСТОРИИ ПИСЬМЕННОСТИ В АБХАЗИИ,ННСЬЛЕННОСТИ А6ХАЗМ,False
1367,R.I.P.,R.I.P.,True
1368,RUSSIA,AISSNE,False
1369,ПЕТРОВА МАРИНА СЕРГЕЕВНА,AMOAN 89-69-229 ANG1 HETPOBA СЕРTЕЕВНА MAPZKA 12.12.1971 18.07.2006 (56,False
