index,answer,prediction,correct
517,"импульс
inch", импульс inch,True
518,многолюдно,МНОГОЛЮДНО,True
519,Шанько,Шанько,True
520,перестраховщик!,,False
521,Дрозд,Дрозд,True
522,Мамин,Мамин ,True
523,должон,,False
524,"Воронюк  :
повременный",Воронюк повременный,False
525,софизм,софизм ,True
526,причащение,причащение ,True
527,"Сытин щербатый )
Маркин патиссон",Сытин щербатый Mарkин натиссон,False
528,"молот ?
Качур
Колодко",- 1 CO C МОЛОТ Качур Колодко,False
529,тиранство, тиранство,True
530,картер.,картер.,True
531,"9576343116,","9576343116, 8",False
532,"шарфик
масло", ШАРФИК МАСЛО,True
533,"панихида
МКАД  )",панихида МКАД (,False
534,патриотически,,False
535,"Кремез
наголо",Кремез наrоло,False
536,соловей,соловей 0UTAN,False
537,"кто-то
необычность",KTO-TO необычность,False
538,микро,МИКРО K,False
539,10775,10775 Goll/aly P My Ule/a ^2 41 HCN Seh amto1 A-U 19964949897770 C 4376081 4S67 680987697809589/770 NinSTOOTendoSwA9. KSSEMBLDINJAP NACAAPALP *9090OY. NntendoSwtcnnS-Nnendo SwitchaXomieF. Ucered ty Nintendo ASSEMBLED IN JAPAN HAC-P-AXFSACIPN TRA-HAC-AXFSA-IPN,False
540,Петрачкова,,False
541,"тюбик
Конго",тюбик Конго,True
542,Красиков,Kрасиkoв $3.95 U5 35 50 Con 03,False
543,Харбин, Харбин,True
544,улус,YJYC  ,False
545,провиснуть,,False
546,"Тетерина заупокойный
малозаметный",Тетерина заупокойный малозаМетНЫЙ,True
547,"свежеиспеченный
буддизм Коган
гостеприимство",свежеиспеченный буддизм Коган гостеприимство ,True
548,"грамота
старуха
Дрожжа",рпамота старуха Дрожжа,False
549,"Гурский рамочный
понарошку",рамочный Фypckuй понарошку,False
550,условно-досрочный,AAN,False
551,"недоносок
реформатор",HeдOHOcOK reformator,False
552,пальтишко,IК пальт,False
553,"физфак
завязка-",физфак ЗАВЯЗКа- SRR,False
554,сердиться,S ТЬСЯ серди,False
555,"слыть
мавр", СЛЫТЬ мавp rends in Workforce Development r-security-2017,False
556,"69534
Завьялов
Токарчук
подновить
столетье ?", 69534 Завьялов Токарчук ПОДЕ НОВИТЬ СТОЛЕТЬЕ ?,False
557,цаца,цаца,True
558,"95928
Губарева
проплыть
Походня
market", 95928 ФyбapeBa пропЛЫТь Походня market,False
559,приставание,приставание,True
560,исчезновение,,False
561,"получасовой
самовыражение
одиночка",Ae получасовой самовыражение одиночка  E  ,False
562,"выходит
оплакать
багульник
Шкор",ВЫХОДИТ оплакать багульник Шкор,True
563,корма,kopma,False
564,долговой,ДОЛГОВОЙ,True
565,убор,,False
566,"смастерить
жеребенок:",смастерить xеребенок:,False
567,литератор,литератор s. Machine itain w. War n-chlerime ean,False
568,"неадекватно
бедненький",неадекватно бедненький,True
569,"Карелина
полмира
болотце
60058",pn 20 3E   E  Карелина нолмира болотце 60058,False
570,"Урюпин
бартер",Урюпин бартер 9,False
571,"сознательный песнотворческий)
физрук Савченкова Августин",сознательный песнотворческий) физрук Савченкова Августин,True
572,князь,КНЯ3b ,False
573,Бутко,Бyтко,False
574,"мечтательно
аргументированный-
покуривать
стольный сера
them
Каплан",мечтательно аргументированный- покуривать CTOJbHbI cepa them Каплан ,False
575,второй,второй,True
576,"43145-
укрепить)",43145- укрепить) ,True
577,"лизат
Яночкин",Z ни3ат ЯноЧКИн,False
578,"9706631286
добродушно
завком
тянучка Иона",00 9706631286 добродушно завком Иона тянучка,False
579,омела,омела,True
580,беда,беда,True
581,понятный,ПОНЯТНbЙ,False
582,хаки,4NEN 4 ExNi xaku,False
583,вызволять заочный,вызволять заочный  NCOUNNT,False
584,"Сунцова дань
Мошкин
Винокур too",Сунцова дань Мошкин Винокур too,True
585,"9152698318
Букатый
пригладить
9672460475",9152698318 Букатый пригладить 9672460475 BE  ll,False
586,эстетство,,False
587,"Стешенко
увянуть",Стешенко увянуть,True
588,Боря,Боря,True
589,Фурцев,Фypцев,False
590,кейс,кейс,True
591,сикль,СИКЛЬ ,True
592,"гном Костенко
подпоручик царек
возлежать",Костенко 2HOM подпоручик царек возлежать,False
593,"Якунина Бахир
Шевчук Клим Украинец
вторичный искажать",Я кyHиHa Бахи up Шевчук Клим Украинец вторичный искажать,False
594,scale:,,False
595,сломя?, 8 СЛОМЯ?,False
596,"точеный
Крамник",точеный Крамник,True
