index,answer,prediction,correct
1135,КЛУБ весёлых человечков,АХРБ яе8лъэо 5нти,False
1136,РА ФАЛ ВОЯ ЧЕК,РА ФАЛ РОЯ т7,False
1137,Олег и Ольга,"()ц"" % Омж",False
1138,Гуси- лебеди,ПЕРПЫЕ нмуи [УСИ АЕБЕИ ман,False
1139,Тараканище,Яараканиие,False
1140,СКАЗОК,ЯКД96,False
1141,СТО ОДИН РЕЦЕПТ,СО ОДИН РЕЦЕПТ,False
1142,С юбилеем!,Це-Бо * /ч юбчлеел!,False
1143,УНИВЕРСАЛЬНЫЙ КЛЮЧ ТАРО,УШВЕРСАЛЫЫМЕЛЮЧ ТАРО,False
1144,А.С. Пушкин СКАЗКИ,"С"" С{ЯЮ Пушкин",False
1145,Русский язык 1,ААДЕ ЧНаЦА Мелыдин = Русский &8ы133,False
1146,Алексей и Екатерина 02.10.2010,#иексей % &юиж%чк& 02.10.2010,False
1147,Олег и Ольга,0 ( От Длю,False
1148,АРИФМЕТКА,АРИФМЕТИКА 9л класся,False
1149,ТЕРЕМОК,ТЬзС ₽ 0 € МЭ Н,False
1150,РОДНОЕ СЛОВО 2,РДЮШЕ[ЛОВ 2,False
1151,БОРИС КОЩЕЕВ Формула успеха Эпизод I,БОРИС КОЩЕЕВ Формула успоха Эпизод [ 5 Це-Воок 7Ч,False
1152,"КОТ, ПЕТУХ И ЛИСА",(О#Ше ИаисА,False
1153,1984 GEORGE ORWELL,1984 @@Ф@@Е ОРШ=__,False
1154,ТРЕНАЖЁР ПО ЧИСТОПИСАНИЮ Русский язык 4,5а:л И ТРЕНОЖЁР по ЧИСТОПСАНИЮ @чсо 9.зьч€,False
1155,РУССКИЙ ЯЗЫК,"саипищя НАГАЯАНЫЙ ШКоАЬНЫЙ куРс РУССКИЙ #ВЫ яшъга_а УАобно понятно сисба Бънан оень сынт Вкрал%е лш1 шити ЯРУКТУРА ЛКСТОВ 'ычшан УДОБНАН для зАпоминАнИя Ашшыаятн Цкыш ЗАКРЕПЛЕНИЕ аън инусъин СИПАМИЛАЦИН ЗАНИЙ послтдопАпльног ломтниг ннооРмАции 05 ПОД,ОюОВКА АуРОкАн огэи[,",False
1156,РУССКИЙ ЯЗЫК И КУЛЬТУРА РЕЧИ,СРЕДНЕЕ Но8с ОБРА ЗОВАНИЕ ЛА ВВЕДЕНСКАЯ МН ЧЕРКАСОВА РУССКИЙ ЯЗЫК ИНУЛЫУРА РЕЧИ Ф Е Н И К € [сяашАпчин,False
1157,РУССКИЙ ЯЗЫК,Т Г Рамзаева Л: С Сильченкова Тетрадь для проверочных работ к учебнику Т Г Рамзаевой РУССКИЙ ЯЗЫК #с '2,False
1158,Летние задания,Иетнше ЗОЧШНЦЯ по [уссгому #м 7]!ы,False
1159,Святый княже Александре моли Бога о нас!,"Святый КНЯЖЕ АЛЕКСАНДРЕ; моли БОгА 0 НАС! СВят0Х КНЛ ь 4  ЕКСАнд ; Кал;Боги НАс1 СОЛУНСКАЯ улица КОЛОМЯЖСКИЙ проспект ФНМН рУ""",False
1160,Welcome to MURDER,"{оФл@( ~@>ЕЙ Л ТН@ЕЕ В""Ь_В_^@ [$ 0 .Т51 € {1 ~ИЗ$;У #ВВШЯ [Е/М4 ЖЮу",False
1161,Kira Plastinina,"(;л(Шл {пКР""-_`ЦП",False
1162,ГОСУДАРСТВО НЕ ПРОСИЛО ВАС РОЖАТЬ!,ШОНУДИРНаО НЕПРОНИЛЛОВАВ РОШИЫ,False
1163,"Дешевле, чем бесплатно, не бывает!","Дешевле; чем 3, не бывает! 46 безлимитно ОПЦИя в тарифах кВСЁ!> 9999 ил"" ,ее ,е ш 191. . ~мяни  игларуттнтъ Бцлацн"" зншзнаБ [.=5 [[312] 433-4848' Терсцдок ВТБ бесплатно (101",False
1164,Здесь могла бы быть ваша частушка,ЗОесь мозла бы бышъ щаша часшушка,False
1165,HI,,False
1166,"это твоя олимпиада! встречай олимпийский огонь! 11 января в 20:30, г. Саратов, Театральная площадь","2о атп твпя Б^ИМЬИАААН ВГТРЕЧАЙ ПАИМПИЙЕКИЙ пгпНЫ! 11 января в 20.30,г Саратов; Театрапьная площадь 0 ""  ,010) $",False
1167,ФОНД ПРЕЗИДЕНТСКИХ ГРАНТОВ,ФОНД ПРЕЗИДЕНТСКИХ ГРАНТОВ,True
1168,SAVE THE GALAXY JAMES GUN FOR RehireJames unn.com,"~ ~Е""и6 аАшЕ @Ц}. [е}геЗашез@_п-@ош",False
1169,RUNREN R DIT,"""Инит'",False
1170,LOVE,16,False
1171,ЛЮБОВЬ,лгевь,False
1172,КТСП,К[С[,False
1173,MAN RRE,".< "":81'",False
1174,А,4,False
1175,остел,1 } [7?,False
1176,briskly FACTORY,Ьчк!у [АСОВУ,False
1177,Olymp,ОГУм',False
1178,TELE2,шшттинол #в2,False
1179,СТУДИЯ КРАСОТЫ МАРИНЫ АМИРБЕРГОВОЙ,СТУДИЯ КРАсОТЫ МАРИНЫ АМИРБЕГОВОЙ,False
1180,РУССКИЙ СТАНДАРТ БАНК,"Русский . {[нШ  ""4ну",False
1181,WHITE,,False
1182,КВС,#КВС {,False
1183,АКВАРОДОС мебе для,аКВаРодос,False
1184,иностранные языки МИЛЛЕННИУМ,ШК ~ш '  иностранные языки МИППЕННИУМ,False
1185,твой дом ночью и днём!,Ч 40м1 ТВОЯ 9нём! НОЧЬЮ,False
1186,салон цветов и подарков,САЛОН ЦВЕТОВ ! ИПареи: `,False
1187,АВТОЛОЦМАН,АФСтмин,False
1188,3,5з,False
1189,МАГНОЛИЯ,МАНотия,False
1190,G,,False
1191,match,0@ бы,False
1192,е,(,False
1193,ПОДВОДНАЯ RiverMan,ПОДВоДИ К{@ы,False
1194,ARE PE,Рв,False
1195,2020,40,False
1196,котофей,[ошофой,False
1197,720 БАТУТНЫЙ КЛУБ,на0 БАтутный КЛУВ,False
1198,ВЕТЕРИНАР,ВЕТЕ  мнэ,False
1199,ЛЮБОВЬ,Л9Б вы,False
1200,U,2,False
1201,Анастасия Маргарита,[*нас/ясця' {'Маёарш&@,False
1202,К,{,False
1203,одежда,ОАЕЖАА,False
1204,OZON,@20м,False
1205,ОРТОПЕДИЧНИЙ САЛОН,ОРТОПЕЛИ#ОЛ,False
1206,Best ц,(23+д,False
1207,НТЕРЬЕР Студия,"(дчя ""ШЖ#",False
1208,автозапчасти,АВТОЭАпЧАСтИ,False
1209,СЕТЬ КЛИНИК БЭБИБУМ,ШиЙ Сш # СЕГЬ ! 'КЛИНИКБЭМБМ 'эб4омы,False
1210,НАРАЩИВАНИЕ РЕСНИЦ Студия Анны Ключко,ШРЦЯВШМЕРЕСНИЦ лПдияАнны Ключкал,False
1211,сквер имени сергея тюленина,&кве: ишвд свъй [*;[й:,False
1212,MERCURY,МЕКЖ_??_,False
1213,ROOMS Premium hostel,@9&Э Ргеш . лов,False
1214,А,А,True
1215,G,@,False
1216,а,&,False
1217,SWAROVSKI,РПК ФУКВ4 60 $@О@'К РПК ФУКВ 4 60,False
1218,ветов,{2 ,False
1219,А,Ё^,False
1220,BANDEO,ВАял,False
1221,СОКОЛ,~Юхо/,False
1222,ЛИНЗМАСТЕР,Д;МНСЕР,False
1223,А,А,True
1224,DNS,ШШ] [)з шлол ща,False
1225,КАФЕ,КАФЕ,True
1226,PARK RESIDENCES житловий комплекс,РАКК К@З_@ЫЕ` тлше ~амШЛ ;,False
1227,ГРАНАТ,,False
1228,MODIS,"""ыэ",False
1229,Andrey,,False
1230,41,,False
1231,ситилаб,ситилаБ,True
1232,Р,Р,True
1233,"план эвакуации при пожаре г. Москва, ул. 2-я Мелитопольская, вл. 4А, стр. 39 Офисно-складской комплекс",2а ЫВЭЕ+ шд4ад % Мбавз ПРИПОЖАРЕ 'ЭВАКУАЦИИ Мелисгощты  ПЛАН Омию0олагаокмплас,False
1234,"Я НЕ ГРУСТНЫЙ, Я ТРЕЗВЫЙ!",ЯНЕ ТРУННЫЙ; ТРЕЗВЫЙ!,False
1235,W2UHG,~ч: [2ЫН ЗТнЕ ЪЗА @АР)Е^,False
1236,ДЕКАТЛОН,ДЕКАПЛН,False
1237,СОБЛЮДАЙТЕ ЧИСТОТУ PLEASE DO NOT LITTER HERE,СОБЛЮДАЙТЕ ЧИСТОТУ ₽ЦЕДЯЕ 00 МОГ ЦТЕ@ НЕРЕ,False
1238,Наглядность на уроках истории,#ИКЛМШЦА шшн€ МигЕ НЛНГЕПТНППА НаГЛяДНО ТЬ Упоках ИгТОрИП,False
1239,E1.RU,=К),False
1240,ОТЧЕТ,"5""о НеЧыъ",False
1241,КУЛЬТУРА НАУКА ОБРАЗОВАНИЕ,[[([;ТШГ( [([; ПЕГИЗП;-[ Е,False
1242,ВНИМАНИЕ! ОБЪЕКТ НАХОДИТСЯ ПОД ОХРАНОЙ,ВНИМАНИЕ! ОБЪЕКТ НАХОДИТСЯ ПОД ОХРАНОЙ,True
1243,на крыше лофт-ресторан,%@дрешр@,False
1244,ПЕРВИЧНЫЙ ПРИЕМ ИНВАЛИДА,ПЕРВИЧНЫЙ  ПРИЕМ 'ИНЕАЛИДА,False
1245,ЭТНИЧЕСКОЕ И РЕЛИГИОЗНОЕ МНОГООБРАЗИЕ РОССИИ,Я7Ы РГ!П:М ЕРПКГРГЯНГ= МНОГООБРАЗНЕ ЕЭг и,False
1246,ПУСК ПОЖАРОТУШЕНИЯ,Паа Рат ШЕния,False
1247,Важная информация,Важная информация,True
1248,35,35,True
1249,РЕШАИ! КАКИМ БУДЕТ ТВОЙ ГОРОД,РЕШАИ ! КАКИМ БУДЕТ ТВОЙ ГОРОД,True
1250,ШКУРНЫЙ ВОПРОС,ЕХУРНЫЙВОП;ОС смола,False
1251,АВСТРИЙСКАЯ ПЛОЩАДЬ,4ЕГТГЫЫСКАЯ ПЛПЫАШа,False
1252,стриж детская студия,"детская = ~ , Стуш",False
1253,МОХНАТЫЙ КРАБ,шьошшыш ша],False
1254,27 ВОЛХОНСКОЕ ШОССЕ,27 ВОЛХОНСКОЕ ШОССЕ,True
1255,neuhausen,Ъеи/0; п,False
1256,группа компаний  Авангард,:руппа компанцй Аванеар9 <Ы ' А,False
1257,медпункт,~лиенмшинолошаитинвыошнчыатуналалринартшин ЫЕДПУНКТ,False
1258,таблички номерки шильды,ТАБЛИЧКИ НОМЕРКИ ШИЛЬДЫ,True
1259,СТРОЧКА ИЗ ВАШЙ ЛЮБИМОЙ ПЕСНИ,СТРОЧКН МЗ ВМШЙ МЮБИМОЙПЕСНИ,False
1260,УЛИЦА САДОВАЯ 65,У Л И Ц А САДОВАЯ 65,True
1261,2 этаж - СПА,2 этаж - СПА ЕДССЕЙН НУЖСКАЛ РАЗДЕВАДКА ДАНСТА; РАУДЕВАЛКД {АушеВС! турецкан ппрнся Омнгхан парнав },False
1262,"Лучше хорошо ВЫГЛЯДЕТЬ, чем хорошо ГОТОВИТЬ.",АучшЕ ХОРОШО ВЫГАЯАЕТЪ; чЕмМ ХОРОШО готовить,False
1263,П Э,,False
1264,Этикетка на продовольственном товаре,Этихстка на продавольстввнном тОЕсре {ьш 1 Капо-мЕла-н ТаЦачгч Еся #рермлцм; =ь€-яанс ~егпо7,False
1265,ALTOS,#ТОЯ ЖЫЦЯЛЧ Нта игтаь пилиа дтыв5 7 Вей %{ 055]54 2[ +,False
1266,The best things come in this package!,9 федт 45_ ххос Иуя ~5 сал шша;,False
1267,казенное вино.,"{ВЕЮНЩЕ ВИЮЪ: [РЫцОЬ ВЕДРК 408 [НИ 2р 25 ЛЧДы 25 #, #.ГФ ₽: 50 к",False
1268,СПАСИБО ЗА ПОБЕДУ!,СПАЗИБО 3А ЛОБЕАУ! Хячр? Умпсля т Кон_ Яен-;ну рысунно ЕРчсуюЛобсоуСклёнкоц получпй ~лран цра#анч4 Пицты Косдаоиеа ооуставиях конкурсп Ш  [офеф__пе_а +1 Шоколад молочный Аленка пАленка Стп шаколады (ёнка молочнъй шоколад НЕГО; 10г 12 10+ [[ [ОсТ 31721 120420 120421 Конкурс @втекоо Рч:унка горева 6 ~6еп},False
1269,Принтеры для WILDBERRIES 2022,Принтеры для ._[ВЕ@@-Е$ 2022,False
1270,энциклопедический словарь гранат,~ЗНШЛЕЧ СИОВАРБ [ЫИ 'РЛЛ ,False
1271,CAVA,"01 САУ4 @ЕЗЕ@УА ЗКОТ ""жо В₽ЪТ ЗЕ_ЕСЕ) ВУ ТЕЯСО [ОБ_СН 6 МАПИО54 ; ] #48 $4.{К]] АМО1; Т5се 5-Ы;ТМИ550 4 '@О.СЕ $-^",False
1272,MILK grape,"(оптаВ: ВОДа УнЯгченная ДМаННД УГОПЬНОН КНСЛОТЫ; ГЛИЦЕРНН наСЛО ВаЗСЛННОВОС; (ТеарнП НеТНКОН КаПрИЛИЛ НСТНКОН; ПЭГ-40 ПДрОГеННЗНРОВаННОе кастОровОе наСЛО; НаСЛО Дл  кЗКЯ0; цетеарНЛОВЫЙ (ПИрТ; ГЛИЦеРНЛ (ТСа[а; ПЧРЛННЫЙ ВОСК; ПОЛМаКОНЛЧТ НаТрня; ГЛИЦАРНП ПОЛИНРПаКОНЛаТ ПРОПНЛеНГЛНКОЛЬ; РУЧ/М} ; (ЮЛЖМОР;ЗОВНОЮСМНОНОЩ  ПОКЛНВОТЖаЗООИЮОН; жатракт виНОГрада; парфюмерная конпознцкя ЗДА каЮрия, (] 19140,(] 42090 6 0 риз4 *дз-л Ле[дцл:_- Пеолий '",False
1273,Учимся читать информацию на этикетке с товаром правильно,#чммг; ин |нмя иннн чтищытнеташпам пранашанг ~мт,False
1274,колбаса Ностальгия,9(€шл2ця ошлжЕшия ~59(<ас жол€& агалат тангяТиша,False
1275,ПивоЖигулевское,Э(@  : л@б к6е яигов} Сопнаргоэь,False
1276,STRAT RA M DI NGROUP AUSSIEDLERBOTE,'Т@А}^ М = . | = & 6 ₽ 0 0 ₽ А 0 $ $ | Е 0 > Е ₽ В 0 Т Е,False
1277,Apacer,~рсч,False
1278,OZON,07@1,False
1279,ebay,@ба/,False
1280,Garlsberg,@г[-ы 9,False
1281,HINK CAR,Н^К& ^В,False
1282,Каждый День горбуша,"К@эш ыц Фснь ГОРБУША ПаЕшлщЦИТ Енян МОва_Ен; лышатшъ пптЕвпрЕнАа пралиша на;ч-!г зы'ъзткш 74,0 6 иаомуиинатъеннаат Ш1-77г- ₽}паеАн тилтанъэап СЕРПИСДЛАЕИТА тедетгпсааъгт ""@,95 кг: Чыдашгаслгоши [5' 53384 6 000050 г}часео ааттнн 0.005 кг . пыт"" саы""",False
1283,Хлопья овсяные 2 ЯСНО СОЛНЫШКО,Хлопья опсяныс Ма? 1оПн 1оя9+2&8 Лкёцчш; кпта [шшс каесл Аашо 9к чиндедч 05аЮсанезаэстъ 906 #ьтчшштнчлшши:н 25 € натгсенеленоя шансетн га 1игп1тел; гтл тпнтапн}ччитп Илготопгтна муллколано -,False
1284,ИМЯ KEEP  CALM AND ТЕБЕ ТОЛЬКО 40,ИМЯ КЕЕР САЦМ 4.Ь ТЕБЕ ТОЛЬКО 40,False
1285,"Найди надпись в интернете и пришли нам, мы сделаем еще круче!",Няйдн НПДПНСЬ В ШНТЕРШЕТЕ [ ПРНШПН СДЕППЕМ ЕЩЕ ИП ШЫ КРУЧЕ!,False
1286,УСПЕШНАЯ красивая всегда НЕОТРАЗИМАЯ,УСПЕЙМАЯ красибая ЛРАЛИММ 06 @,False
1287,Любовь это...,Любовь ЭТО::-,False
1288,ДУША ПОЁТ КАРДИОГРАММА ПЛЯШЕТ  ГОДА ИДУТ А ДУРЬ ВСЁ  ТА ЖЕ!,ДУША ПОЁГ КАРДИОГАММА ПЛЯШЕТ ТОДА ДУТ А ДУРЬ В(Ё ТАЖЕ!,False
1289,Добавь фото и надпись,и фото Добавь наДПИСь,False
1290,Это моя лучшая подруга,Эшо ноя учшая ПОАРУГА,False
1291,галина,'Ац],False
1292,Mr.,Мг,False
1293,БРАТЮБНЬ. НЕ ГРУЗИСЬ! ХЛЕБНИ ЧАЙКУ И УЛЫБНИСЬ!,БРАТЮНЫ #Е ГРУЗИСЫ ХЛЕЁНИ ЧАЖКУ И УЛЫБНМСЫ,False
1294,СЛЕЗЫ МОИХ БЫВШИХ, СЛЕЗЫ мойх БЫВШИХ,False
1295,Я Люблю ТЕБЯ больше чем КОФЕ,Я Люблю ТЕБЯ больше чем КОФЕ,True
1296,САМАЯ ОЧАРОВАТЕЛЬНАЯ В МИРЕ МАМА,САМ^Я ОЧАРОВАТС^ЬМАЯ 8 МРё МИПЯ,False
1297,МОЛОДЕЦ,(6 '=Ц,False
1298,"САША не бухает, САША отдыхает","САША не бчхаею, САША ошДых@еи Аг+о",False
1299,СПАСИТЕ ОТ ГУЛЯНОК ВОЗЬМИТЕ В ЖЕНЫ,{{СЩЕ ВЖЕНВ,False
1300,БЕСИТЕ,{[(Ы[,False
1301,Царица Екатерина,Царнца {катсрина,False
1302,"BRZUCH od piwa, niz GARBA od roboty",Юфа (@ Вю7И @Ф [`л@@ л1ъ @АВА @Ф @@(),False
1303,НЕТ. Я НЕ БУДУ ЧИНИТЬ ВАШ КОМПЬЮТЕР,#ЕТ ЯНЕ БЧЛЧ ЧИНИТЬ ВЯШ #ОМПЬЮТЕР,False
1304,Выход из режима сна,режима сна Иаст4у Выход,False
1305,m,2,False
1306,С 8 Марта!,[6 8 ((и&},False
1307,"Доброе утро всем, кто начал этот день с нотки раздражения",ЧТРО ВСЕП; НАЧАЛ Этот РАЗДрАЖЕНИЯ ДОБРОЕ КТО ДЕНЬ НОтКИ,False
1308,world skills Russia,[Ог--$&:5 [ызз1а,False
1309,ПОЗВОНИТЬ,ПОЗВОНИТЬ,True
1310,"С днем рождения, АлёнушКа!","Пример н-дписи на сшондарином шорше 9Неч Зо5с9енчях ""ёнчжка!",False
1311,С Днем Рождения любимый!,"~чо ""озЭаща ш",False
1312,HAPPY BIRTHDAY,,False
1313,Happy Birthday,Чбта З_^Ч@,False
1314,Торт императора Император тортов,?р)& 'ортг мэзратора Иммптратор тоэ оЪ,False
1315,С днем Рождения Анечка,Се л  факае&хя  ~нюжа,False
1316,Любимой мамочке!,17л ~еч ~,False
1317,Кирюше 1 годик,1 %2обч,False
1318,"С 18- летием, доченька!",648 лшкен 8о &очскч _,False
1319,Арише 8,@ш2,False
1320,"С днём рождения, моя хулиганка!",днЁм РождЕния; МОЯ ХУЛНГАНКА!,False
1321,ВОТ ЧУВСТВУЮ ЧТО МНЕ 18 А ДОКАЗАТЬ НЕ МОГУ,вот чувств&а Ш= 48 4 ДОКА:АТ НЕ ШФД,False
1322,"С Днём рождения, мамуля!",С Эиё_ Рожсами 4 Долы:,False
1323,"с 29-летием, моя старушка!",29-хетием ЖоЯ СТАРУШКА:,False
1324,Анастасия,Дбця,False
1325,30,30,True
1326,НЕ МУЖ А ЗОЛОТО И ЛУЧШИЙ ПАПА,"нб МУЖ ""ЗО/ОТО. ЙУЧШИЙ  ПАПА",False
1327,Happy Birthday,"'(Вж""н&' )ЛФрь""с",False
1328,Happy Birthday,[а @@&,False
1329,25,'инё(< [инй(  25,False
1330,хэпи бёздей,Фо ой,False
1331,Felis mpleanos,"""*{и4",False
1332,Feliz,Эе% (МД},False
1333,happy birthday,"(0""2",False
1334,Happy Birthday,@+-+%ф] Чъ9,False
1335,НСТВО ХРЕЩЕННЯ IВАНА,"Книга Рецептов 8 (аАеЕшвыя""",False
1336,ГОД ПОЗАДИ- ВСЕ ВПЕРЕДИ,ПОЗАОИ впереОИ ГОО ВС?,False
1337,Dave you are a Huge Disappointment,)чц< Чжь ')  -@ю ^: Кы4&,False
1338,ВАУ! УЖЕ 20!,,False
1339,Here s your stupid Cake!!,'Нело' %о С(к_,False
1340,С днём рождения!,~оеаке,False
1341,С ДНЁМ РОЖДЕНИЯ!,0 & нёл боэс8еия 9,False
1342,HAPPY BIRTHDAY HARRY,ВаРРУ @=<нЬЫ? 'АЯ;<,False
1343,I m Sorry i m a grumpy bitch...,"Тй 0 ё6 8о 26"" 6и-",False
1344,с Выздоровлением!блеять!,0 1 кротоъие е ,False
1345,80,,False
1346,С Юбилеем!,"{О8нлес""_",False
1347,"ОДНАЖДЫ РИСКНУВ, МОЖНО ОСТАТЬСЯ СЧАСТЛИВЫМ НА ВСЮ ЖИЗНЬ.",ОДНАЖДЫ РИСКНУВ МОЖНО ОСТАТЬСЯ СЧАСТПИВЫМ НА ВСЮ ЖИЗНЬ,False
1348,4 5 6 7 8 9 0,45 8 789 0,False
1349,"Мы приходим сюда, Чтоб цветы положить, Очень трудно, родная, Без тебя нам прожить","ЖМы приходим сюда, Чшоб цвешъ по1ож?шъ; Оченъ шруоно, рооноя; Фсз шебя #ам прожишъ",False
1350,"Да ладно, все нормально",Да все ЛаДнО; 'НОрМально,False
1351,"Помним, Любим, Скорбим","Помним, Любим, Скорбим",True
1352,"Ты жил в полный рост, не жалел беспокойного сердца.",Ты ЖИА ₽ ППАНЫЙ ₽ПЕТ НЕ ЖАХЕА БЕЕППКПЙНПГП ЕЕРАЦА,False
1353,"ТОМУ, КТО ДОРОГ БЫЛ ПРИ ЖИЗНИ, ОТ ТЕХ, КТО ЛЮБИТ И СКОРБИТ.","ТОМУ, К1О ДОРОГ БЫЛ ЛРИ ЖИЗНИ; 01 ТЕХ, К7О ЛЮВИТ И СЮОРБИТ:",False
1354,IN LOVING MEMORY GEORGE DOUGLAS McFLY,[И {Ш МЕОЛИ` []Е 'т#,False
1355,СВЕТЛАЯ ПАМЯТЬ О ТЕБЕ НАВСЕГДА ОСТАНЕТСЯ В НАШИХ СЕРДЦАХ.,"(ВЕТЛЯ ШИМЯТЬ О ТЕВЕ ""ЯСШДА ОСТШЕЛСЯВНАШХ СЕРДЩАХ",False
1356,Rabbi Ben-Cion DONEHIN,"[я} Бе (10. [""&:&",False
1357,Воинское захоронение Первой мировой войны,"Воннскос захаронешне Петчан чиравий вшны Лсяцитяа € НИЕан >0 Цшвнан Гьс=вц& тииераптетшшамы ДАрин Гевмынскцы денин пшгапшигшц 3ы14Бш Кге_=_г:} Челп ""~]гЁсЕ Нтыпл }ты мпь л ш]пЧтписеашеел1теы ' шыа рган",False
1358,кургановы,"#<р2л н 0 8 Ы ХэыЪ+ Фосх ~*665% Сутеоыцыъбь_ "" шТ",False
1359,ПОМНИМ ЛЮБИМ СКОРБИМ, ЛБИМ скаРвия помнш,False
1360,Владимир Валентинович 22.04.1957 02.12.2015,оп_цов ВЛАДИМИР ВАЛЕНТИНОВИЧ 22.041957 02.12. 2015,False
1361,Андрей Сироткин,ЧштЕн СИРОткин Н1а,False
1362,Ермаку от борчан,"С~Мку ОТ БОЧАН ""е&1 ы",False
1363,ФАМИЛИЯ Имя Отчество 00.00.0000 00.00.0000,"ФАИЛИЯ Нич {чегшя"" <<_ц€ шп;шш;",False
1364,salve,"[Быъав ы ""з="" @4ЪУЕ @ППац Тене Чп рЕЕ  пеШШьевшае @Еканаел Еучшин шци чшъцш дшшашв мши; нинедатнэ ашпатагв яа тЕПвпнен ГР аы принимш наешиын ш.ое напа Та1ыпп прулао Епершллоаест пшшгълш 'Ба1а&  ~ъв _пШпь Маяша - ГЕпюа - ""нншмештъгат",False
1365,В ЭТОМ ДОМЕ ЖИЛ РУССКИЙ ХУДОЖНИК СЕРГЕЙ ВАСИЛЬЕВИЧ ИВАНОВ,атомдомьети русаии дджних СЕРГЕЙ ВАСИМЛЫЕВИЧ иЕАнОВ,False
1366,ИЗ ИСТОРИИ ПИСЬМЕННОСТИ В АБХАЗИИ,,False
1367,R.I.P.,К:₽,False
1368,RUSSIA,,False
1369,ПЕТРОВА МАРИНА СЕРГЕЕВНА,АМПНп Шт-азн 8 аш Ши 3 #ЕНИЕ,False
1370,suworof,20@   Е@- @Е@Ш`С А` .ЕП [ЕВЕ-СА`С [$ @ЫЗЯЗ(НЕ НЕЕВЕЯ .)ТЕ?   .Н@Ч`С   0Е' СЕ Е?^_-'з-^>Я '. О@@Г [М $@^[ТНЕ?ВЗТ 1799.,False
1371,НЕ ВСЕ ПРОХОДИТ И БЕЗ РЕКВИЕМ ПУСТЬ НА,"1 фонпанкарУ 'УГЛЕяР?ЕГЛЙ; ГЕ? ЙРОХДТ ""тыА Е 2 РЕКЗЕН}",False
1372,р. ВОНЮЧКА,р.ВОНЮЧКА,True
1373,СУШКИ,С У Ш К И,True
1374,р.ПАЛУС,р  ПАЛУС,False
1375,Ново-Никольский мост,[ ШШШ],False
1376,р. СОСЬВА,МММ,False
1377,карта опасностей на реке вологда,"Промоины в КАРТА ОПАСНОСТЕЙ НА РЕКЕ ВОЛОГДА Йоне створа ул (по состоянию на 15 марта 2022 года) енинградской Промоины в районе м-н Прибрежный (правый По итогам ежедневног берег); Остров (створ ул. мониторинга ледовой Некрасова) , обстановки на реке Кувшиновского моста: Вопогда спасателями МКУ кЦГЗ г Воп огдых составпена карта возможных опасностей Промоины в районе на реке Вопогда и соборной горки (правый границах города [берег); Октябрьского моста, устья р. Золотуха Чл Истори Яр ты Рный # ХУДОжест ЧИЫ ПРЕДУПРЕЖДАЕМ! 'Ссиск Вькод на лед опасен строго запрещен! Промоины в Нарушение карается айоне впадения штрафом! ручья в Кремлевском сквере Промоины в районе Флапмана, устья р. Шограш Диначо Речной Бскзал Промоины в районе Баранково  Гаыао Победы ЛЛанкна чаккул Пракатова Сегернэ) Цакса  Горт"" Рлтин 8 каяуЛ уп Пута т 3",False
1378,КУПАНИЕ ЗАПРЕЩЕНО,КУПАНИЕ ЗАПРЕЩЕНО,True
1379,р. ВОБЛЯ,р. ВОБЛЯ,True
1380,ЛЕДОВАЯ ПЕРЕПРАВА,ЛЕДОВАЯ ПЕРЕРАВА,False
1381,БАБЕНКИ,БАБЕНКИ,True
1382,р.ТЕША,[рТЕША,False
1383,р.ИЯ,р.ИЯ,True
1384,р. УБЕЙ,р УБЕЙ,False
1385,ПРОХОД ЗАПРЕЩЕН,ПРОКОД ЗАПРЕШЕН,False
1386,р.МЕДВЕДИЦА,МЕДВЕДИЦА,False
1387,р. ИРА riv. IRA,ИРА {1: [4,False
1388,DUST,.('@,False
1389,р.. УЛЛА,р. УЛЛА,False
1390,13 микрорайон,13 никаарайон,False
1391,р. ВИЖАЙ,р ВИЖАЙ,False
1392,40,40,True
1393,р. Торопа,рТоропа,False
1394,ВОСКРЕСЕНКА УПОРОВКА,В 0 СКР ЕС ЕНКА У П 0 ₽ 0 В КА,False
1395,р. ТРУБЕЖ,р. ТРУБЕЖ,True
